adsorbate,surface,reaction energy (eV),site,S. designation
O,Cr6Re6,-0.96355347,bridge|A_B|B,L1_o
O,Cr6Re6,-1.451145006,hollow|A_A_B|HCP,L1_o
O,Cr6Re6,-1.375472868,hollow|A_B_B|FCC,L1_o
O,Cr6Rh6,-0.664937376,top|A,L1_o
O,Cr6Rh6,-1.509075185,hollow|A_A_B|HCP,L1_o
O,Cr6Rh6,-0.614522301,hollow|A_B_B|HCP,L1_o
O,Cr6Ru6,-0.575392603,top|A,L1_o
O,Cr6Ru6,0.626013124,top|B,L1_o
O,Cr6Ru6,-1.612677767,hollow|A_A_B|HCP,L1_o
O,Cr6Ru6,-1.360659807,hollow|A_A_B|FCC,L1_o
O,Cr6Ru6,-1.111941228,hollow|A_B_B|HCP,L1_o
O,Cr6Ru6,-0.826206867,hollow|A_B_B|FCC,L1_o
O,Cr6Sc6,-2.633048742,hollow|A_A_B|FCC,L1_o
O,Cr6Sc6,-2.769421994,hollow|A_B_B|HCP,L1_o
O,Cr6Ta6,-0.65867835,top|A,L1_o
O,Cr6Ta6,-0.456301846,top|B,L1_o
O,Cr6Ta6,-2.287007152,bridge|A_A|B,L1_o
O,Cr6Ta6,-2.28697858,bridge|B_B|A,L1_o
O,Cr6Ta6,-2.552319913,hollow|A_B_B|HCP,L1_o
O,Cr6Tc6,-0.688173585,top|A,L1_o
O,Cr6Tc6,-0.158555291,top|B,L1_o
O,Cr6Tc6,-1.556635786,bridge|A_A|B,L1_o
O,Cr6Tc6,-0.888095894,bridge|B_B|A,L1_o
O,Cr6Tc6,-1.61738969,hollow|A_A_B|HCP,L1_o
O,Cr6Tc6,-1.360732462,hollow|A_B_B|FCC,L1_o
O,Cr6Ti6,-2.672127555,bridge|A_A|B,L1_o
O,Cr6Ti6,-2.458966635,bridge|B_B|A,L1_o
O,Cr6Ti6,-2.656476383,hollow|A_A_B|HCP,L1_o
O,Cr6Ti6,-2.670056496,hollow|A_B_B|HCP,L1_o
O,Cr6V6,-1.67121163,bridge|A_A|B,L1_o
O,Cr6V6,-2.442553681,hollow|A_A_B|HCP,L1_o
O,Cr6V6,-2.414266495,hollow|A_A_B|FCC,L1_o
O,Cr6V6,-2.427348368,hollow|A_B_B|HCP,L1_o
O,Cr6V6,-2.456077058,hollow|A_B_B|FCC,L1_o
O,Cr6W6,-0.322297073,top|A,L1_o
O,Cr6W6,-0.817735011,top|B,L1_o
O,Cr6W6,-1.682775924,bridge|A_A|B,L1_o
O,Cr6W6,-1.671441975,hollow|A_A_B|HCP,L1_o
O,Cr6W6,-2.11025071,hollow|A_B_B|HCP,L1_o
O,Cr6Y6,-1.225965362,bridge|A_A|B,L1_o
O,Cr6Y6,-0.954227584,hollow|A_A_B|HCP,L1_o
O,Cr6Y6,-0.834360214,hollow|A_B_B|FCC,L1_o
O,Cr6Zn6,-0.549737846,top|A,L1_o
O,Cr6Zn6,-1.265047984,bridge|A_A|A,L1_o
O,Cr6Zn6,-0.469304941,top|B,L1_o
O,Cr6Zn6,-1.269777867,bridge|A_A|B,L1_o
O,Cr6Zn6,-0.232298414,hollow|A_B_B|FCC,L1_o
O,Cr6Zr6,-1.265933442,top|A,L1_o
O,Cr6Zr6,0.02028527,top|B,L1_o
O,Cr6Zr6,-2.608167877,bridge|A_A|B,L1_o
O,Cr6Zr6,-2.164219456,bridge|B_B|A,L1_o
O,Cr6Zr6,-2.686555303,hollow|A_B_B|FCC,L1_o
O,Cu6Fe6,0.706464125,top|B,L1_o
O,Cu6Fe6,0.189130275,hollow|A_A_B|HCP,L1_o
O,Cu6Fe6,0.013348953,hollow|A_A_B|FCC,L1_o
O,Cu6Fe6,-0.446155809,hollow|A_B_B|HCP,L1_o
O,Cu6Fe6,-0.427471929,hollow|A_B_B|FCC,L1_o
O,Cu6Hf6,-1.077344266,top|B,L1_o
O,Cu6Hf6,-3.186677545,bridge|A_A|B,L1_o
O,Cu6Hf6,-3.187125988,bridge|B_B|A,L1_o
O,Cu6Hg6,1.698876492,hollow|A_B_B|FCC,L1_o
O,Cu6Hg6,1.483095796,hollow-tilt|A_B_B|FCC,L1_o
O,Cu6Ir6,0.990622266,hollow|A_A_B|HCP,L1_o
O,Cu6Ir6,1.094836288,hollow|A_A_B|FCC,L1_o
O,Cu6Ir6,0.463873141,hollow|A_B_B|HCP,L1_o
O,Cu6Ir6,0.297193347,hollow|A_B_B|FCC,L1_o
O,Cu6La6,-0.625380051,top|B,L1_o
O,Cu6La6,-2.52431627,bridge|A_A|B,L1_o
O,Cu6La6,-2.527907356,bridge|B_B|A,L1_o
O,Cu6Mn6,0.235717116,bridge|B_B|A,L1_o
O,Cu6Mn6,0.885792995,hollow|A_A_B|FCC,L1_o
O,Cu6Mn6,0.175920508,hollow|A_B_B|HCP,L1_o
O,Cu6Mn6,0.859713605,4fold|A_A_B_B,L1_o
O,Cu6Mo6,-0.796774082,top|B,L1_o
O,Cu6Mo6,-1.307316379,bridge|A_A|B,L1_o
O,Cu6Mo6,-0.510622979,hollow|A_A_B|FCC,L1_o
O,Cu6Mo6,-1.416902336,hollow|A_B_B|HCP,L1_o
O,Cu6Mo6,-1.269130236,hollow|A_B_B|FCC,L1_o
O,Cu6Nb6,-0.939828953,top|B,L1_o
O,Cu6Nb6,-1.843869766,bridge|A_A|B,L1_o
O,Cu6Nb6,-1.843421322,bridge|B_B|A,L1_o
O,Cu6Nb6,-1.82498561,hollow|A_A_B|HCP,L1_o
O,Cu6Nb6,-0.938497364,hollow|A_A_B|FCC,L1_o
O,Cu6Nb6,-1.825010508,hollow|A_B_B|HCP,L1_o
O,Cu6Nb6,-0.93928146,hollow|A_B_B|FCC,L1_o
O,Cu6Ni6,0.831957449,hollow|A_A_B|HCP,L1_o
O,Cu6Ni6,0.669621408,hollow|A_A_B|FCC,L1_o
O,Cu6Ni6,0.271208516,hollow|A_B_B|HCP,L1_o
O,Cu6Ni6,0.235364593,hollow|A_B_B|FCC,L1_o
O,Cu6Os6,0.495550049,hollow|A_A_B|HCP,L1_o
O,Cu6Os6,0.89703878,hollow|A_A_B|FCC,L1_o
O,Cu6Os6,0.169962304,hollow|A_B_B|HCP,L1_o
O,Cu6Os6,-0.22997048,hollow|A_B_B|FCC,L1_o
O,Cu6Os6,0.435814259,top-tilt|B,L1_o
O,Cu6Pd6,2.686780205,top|A,L1_o
O,Cu6Pd6,2.842403878,top|B,L1_o
O,Cu6Pd6,1.133460807,bridge|A_A|B,L1_o
O,Cu6Pd6,1.6233415,bridge|B_B|A,L1_o
O,Cu6Pd6,1.391305676,hollow|A_B_B|FCC,L1_o
O,Cu6Pt6,1.500481694,hollow|A_A_B|HCP,L1_o
O,Cu6Pt6,1.170693735,hollow|A_A_B|FCC,L1_o
O,Cu6Pt6,1.21518911,hollow|A_B_B|HCP,L1_o
O,Cu6Pt6,1.273132622,hollow|A_B_B|FCC,L1_o
O,Cu6Re6,-0.711462856,top|B,L1_o
O,Cu6Re6,-0.820061448,hollow|A_B_B|HCP,L1_o
O,Cu6Re6,-1.007275089,hollow|A_B_B|FCC,L1_o
O,Cu6Rh6,0.91490006,hollow|A_A_B|HCP,L1_o
O,Cu6Rh6,0.976194654,hollow|A_A_B|FCC,L1_o
O,Cu6Rh6,0.506732431,hollow|A_B_B|HCP,L1_o
O,Cu6Rh6,0.383054515,hollow|A_B_B|FCC,L1_o
O,Cu6Ru6,0.59586155,hollow|A_A_B|HCP,L1_o
O,Cu6Ru6,0.840189165,hollow|A_A_B|FCC,L1_o
O,Cu6Ru6,0.180477599,hollow|A_B_B|HCP,L1_o
O,Cu6Ru6,-0.099503323,hollow|A_B_B|FCC,L1_o
O,Cu6Sc6,-2.67665172,bridge|B_B|A,L1_o
O,Cu6Sc6,-2.688223361,hollow|A_B_B|HCP,L1_o
O,Cu6Sc6,-2.07396501,4fold|A_A_B_B,L1_o
O,Cu6Ta6,-1.122108217,top|B,L1_o
O,Cu6Ta6,-2.2387796,bridge|A_A|B,L1_o
O,Cu6Ta6,-2.238778512,bridge|B_B|A,L1_o
O,Cu6Ta6,-1.077087799,hollow|A_A_B|FCC,L1_o
O,Cu6Tc6,-0.108250831,top|B,L1_o
O,Cu6Tc6,0.307686601,hollow|A_A_B|FCC,L1_o
O,Cu6Tc6,-0.580822227,hollow|A_B_B|HCP,L1_o
O,Cu6Tc6,-0.716398865,hollow|A_B_B|FCC,L1_o
O,Cu6Ti6,-1.297566812,hollow|A_A_B|FCC,L1_o
O,Cu6Ti6,-2.509730016,hollow|A_B_B|HCP,L1_o
O,Cu6V6,-1.836904876,bridge|B_B|A,L1_o
O,Cu6V6,-0.936754747,hollow|A_A_B|HCP,L1_o
O,Cu6V6,-1.076483434,hollow|A_A_B|FCC,L1_o
O,Cu6V6,-1.872181986,hollow|A_B_B|HCP,L1_o
O,Cu6V6,-0.989242513,hollow-tilt|A_A_B|FCC,L1_o
O,Cu6W6,-1.103179162,top|A,L1_o
O,Cu6W6,-1.103979041,top|B,L1_o
O,Cu6W6,-1.627303477,bridge|A_A|B,L1_o
O,Cu6W6,-1.632360849,bridge|B_B|A,L1_o
O,Cu6W6,-1.597862121,hollow|A_A_B|HCP,L1_o
O,Cu6W6,-0.674165709,hollow|A_A_B|FCC,L1_o
O,Cu6W6,-1.597350819,hollow|A_B_B|HCP,L1_o
O,Cu6Y6,0.816598255,top|A,L1_o
O,Cu6Y6,-2.582540468,bridge|B_B|A,L1_o
O,Cu6Y6,-2.579229795,hollow|A_B_B|HCP,L1_o
O,Cu6Zn6,0.867430209,hollow|A_A_B|HCP,L1_o
O,Cu6Zn6,0.833475708,hollow|A_A_B|FCC,L1_o
O,Cu6Zn6,0.673092356,hollow|A_B_B|HCP,L1_o
O,Cu6Zn6,0.640969725,hollow|A_B_B|FCC,L1_o
O,Cu6Zr6,-1.107371892,top|B,L1_o
O,Cu6Zr6,-2.895639141,bridge|A_A|B,L1_o
O,Cu6Zr6,-2.895954793,bridge|B_B|A,L1_o
O,Cu6Zr6,-2.03028965,4fold|A_A_B_B,L1_o
O,Fe6Hf6,0.081217681,top|A,L1_o
O,Fe6Hf6,-0.060372265,top|B,L1_o
O,Fe6Hf6,-2.325890995,bridge|B_B|A,L1_o
O,Fe6Hf6,-2.576433689,hollow|A_B_B|FCC,L1_o
O,Fe6Hf6,-2.107949171,4fold|A_A_B_B,L1_o
O,Fe6Ir6,1.199995225,top|A,L1_o
O,Fe6Ir6,1.423577697,top|B,L1_o
O,Fe6Ir6,0.134473897,hollow|A_A_B|HCP,L1_o
O,Fe6Ir6,0.013556303,hollow|A_A_B|FCC,L1_o
O,Fe6Ir6,0.20430688,hollow|A_B_B|HCP,L1_o
O,Fe6Ir6,0.294694389,hollow|A_B_B|FCC,L1_o
O,Fe6La6,-1.808732794,bridge|B_B|A,L1_o
O,Fe6La6,-1.690135923,hollow|A_A_B|HCP,L1_o
O,Fe6La6,-2.174791215,hollow|A_B_B|FCC,L1_o
O,Fe6La6,-2.221630306,4fold|A_A_B_B,L1_o
O,Fe6Nb6,-2.175910283,bridge|B_B|A,L1_o
O,Fe6Nb6,-2.502593422,hollow|A_B_B|FCC,L1_o
O,Fe6Nb6,-1.59519214,4fold|A_A_B_B,L1_o
O,Fe6Ni6,-0.231416493,hollow|A_A_B|HCP,L1_o
O,Fe6Ni6,-0.319504232,hollow|A_A_B|FCC,L1_o
O,Fe6Ni6,-0.003243053,hollow|A_B_B|FCC,L1_o
O,Fe6Os6,-0.38695445,hollow|A_A_B|HCP,L1_o
O,Fe6Os6,-0.187536776,hollow|A_A_B|FCC,L1_o
O,Fe6Os6,-0.574515444,hollow|A_B_B|HCP,L1_o
O,Fe6Os6,-0.418136791,hollow|A_B_B|FCC,L1_o
O,Fe6Pd6,2.05663408,bridge|B_B|A,L1_o
O,Fe6Pd6,0.012383221,hollow|A_A_B|HCP,L1_o
O,Fe6Pd6,-0.058647335,hollow|A_A_B|FCC,L1_o
O,Fe6Pd6,0.773987269,hollow|A_B_B|HCP,L1_o
O,Fe6Pd6,0.66942154,hollow|A_B_B|FCC,L1_o
O,Fe6Pt6,1.319028159,top|A,L1_o
O,Fe6Pt6,0.461913241,hollow|A_A_B|HCP,L1_o
O,Fe6Pt6,0.231125875,hollow|A_A_B|FCC,L1_o
O,Fe6Pt6,1.055953261,hollow|A_B_B|HCP,L1_o
O,Fe6Pt6,1.049615866,hollow|A_B_B|FCC,L1_o
O,Fe6Rh6,1.048183459,bridge|A_A|B,L1_o
O,Fe6Rh6,0.792079982,hollow|A_A_B|HCP,L1_o
O,Fe6Rh6,0.788571482,hollow|A_A_B|FCC,L1_o
O,Fe6Rh6,1.291708746,hollow|A_B_B|HCP,L1_o
O,Fe6Rh6,1.456231902,4fold|A_A_B_B,L1_o
O,Fe6Ru6,-0.493330825,hollow|A_A_B|HCP,L1_o
O,Fe6Ru6,-0.350724533,hollow|A_A_B|FCC,L1_o
O,Fe6Ru6,-0.554093028,hollow|A_B_B|HCP,L1_o
O,Fe6Ru6,-0.454748076,hollow|A_B_B|FCC,L1_o
O,Fe6Sc6,-1.92110751,bridge|B_B|A,L1_o
O,Fe6Sc6,-2.384870853,hollow|A_B_B|FCC,L1_o
O,Fe6Sc6,-2.709033266,4fold|A_A_B_B,L1_o
O,Fe6Ta6,-2.335059735,bridge|B_B|A,L1_o
O,Fe6Ta6,-2.615374132,hollow|A_B_B|FCC,L1_o
O,Fe6Ta6,-1.422614142,4fold|A_A_B_B,L1_o
O,Fe6Tc6,-0.85076174,hollow|A_A_B|HCP,L1_o
O,Fe6Tc6,-0.667662052,hollow|A_A_B|FCC,L1_o
O,Fe6Tc6,-0.716196684,hollow|A_B_B|HCP,L1_o
O,Fe6Tc6,-0.949255112,hollow|A_B_B|FCC,L1_o
O,Fe6Ti6,-2.182005905,bridge|B_B|A,L1_o
O,Fe6Ti6,-2.395081245,hollow|A_B_B|HCP,L1_o
O,Fe6Ti6,-2.395602071,hollow|A_B_B|FCC,L1_o
O,Fe6Ti6,-1.833761281,4fold|A_A_B_B,L1_o
O,Fe6V6,-1.492078954,hollow|A_A_B|HCP,L1_o
O,Fe6V6,-2.613143615,hollow|A_B_B|FCC,L1_o
O,Fe6W6,-1.27732059,hollow|A_A_B|HCP,L1_o
O,Fe6W6,-1.281184879,hollow|A_A_B|FCC,L1_o
O,Fe6W6,-1.583281581,hollow|A_B_B|HCP,L1_o
O,Fe6W6,-1.537531898,hollow|A_B_B|FCC,L1_o
O,Fe6Y6,-1.929938148,hollow|A_A_B|HCP,L1_o
O,Fe6Y6,-2.549669933,hollow|A_B_B|FCC,L1_o
O,Fe6Y6,-2.702380491,4fold|A_A_B_B,L1_o
O,Fe6Zn6,-0.316422407,hollow|A_A_B|HCP,L1_o
O,Fe6Zn6,-0.33356449,hollow|A_A_B|FCC,L1_o
O,Fe6Zn6,0.203592309,hollow|A_B_B|HCP,L1_o
O,Fe6Zn6,0.078749881,hollow|A_B_B|FCC,L1_o
O,Fe6Zr6,-0.079620645,top|A,L1_o
O,Fe6Zr6,-0.185566672,top|B,L1_o
O,Fe6Zr6,-2.142574705,bridge|B_B|A,L1_o
O,Fe6Zr6,-2.445380263,hollow|A_B_B|FCC,L1_o
O,Fe6Zr6,-2.108168359,4fold|A_A_B_B,L1_o
O,Hf6Hg6,-0.998800648,top|B,L1_o
O,Hf6Hg6,-2.936749691,bridge|A_A|B,L1_o
O,Hf6Hg6,-2.937190244,bridge|B_B|A,L1_o
O,Hf6Hg6,-1.088987745,top-tilt|A,L1_o
O,Hf6Ir6,-0.255349857,top|A,L1_o
O,Hf6Ir6,-2.297959462,hollow|A_A_B|FCC,L1_o
O,Hf6La6,-3.351034031,hollow|A_A_B|HCP,L1_o
O,Hf6La6,-3.432626413,hollow|A_A_B|FCC,L1_o
O,Hf6La6,-3.015458211,hollow|A_B_B|HCP,L1_o
O,Hf6La6,-3.003977048,hollow|A_B_B|FCC,L1_o
O,Hf6Mo6,-0.843606778,top|B,L1_o
O,Hf6Mo6,-2.450279537,hollow|A_A_B|HCP,L1_o
O,Hf6Mo6,-2.263265356,hollow|A_B_B|HCP,L1_o
O,Hf6Nb6,-3.120562045,hollow|A_A_B|HCP,L1_o
O,Hf6Nb6,-3.36248254,hollow|A_A_B|FCC,L1_o
O,Hf6Nb6,-2.7603255,hollow|A_B_B|HCP,L1_o
O,Hf6Nb6,-2.93105639,hollow|A_B_B|FCC,L1_o
O,Hf6Ni6,-2.876734848,bridge|A_A|B,L1_o
O,Hf6Ni6,-2.870532421,hollow|A_A_B|HCP,L1_o
O,Hf6Ni6,-1.853767771,4fold|A_A_B_B,L1_o
O,Hf6Os6,0.44058319,top|A,L1_o
O,Hf6Os6,0.582973831,top|B,L1_o
O,Hf6Os6,-2.203050509,hollow|A_A_B|HCP,L1_o
O,Hf6Os6,-0.771588177,hollow|A_B_B|HCP,L1_o
O,Hf6Os6,-0.907830814,4fold|A_A_B_B,L1_o
O,Hf6Pd6,-1.241570138,top|A,L1_o
O,Hf6Pd6,-3.195834856,bridge|A_A|B,L1_o
O,Hf6Pt6,-1.06063117,top|A,L1_o
O,Hf6Pt6,-2.864514624,bridge|A_A|B,L1_o
O,Hf6Re6,0.509700921,top|A,L1_o
O,Hf6Re6,-0.946292337,top|B,L1_o
O,Hf6Re6,-2.069590916,bridge|A_A|B,L1_o
O,Hf6Re6,-1.808115368,bridge|B_B|A,L1_o
O,Hf6Re6,-2.27501251,hollow|A_A_B|HCP,L1_o
O,Hf6Re6,-1.838874844,hollow|A_B_B|HCP,L1_o
O,Hf6Rh6,-2.712926807,hollow|A_A_B|HCP,L1_o
O,Hf6Rh6,-0.600892255,hollow|A_B_B|FCC,L1_o
O,Hf6Rh6,-0.683341796,4fold|A_A_B_B,L1_o
O,Hf6Ru6,-2.324001573,hollow|A_A_B|HCP,L1_o
O,Hf6Ru6,-0.824877999,hollow|A_B_B|HCP,L1_o
O,Hf6Ru6,-0.973884136,4fold|A_A_B_B,L1_o
O,Hf6Sc6,-3.567035003,hollow|A_A_B|HCP,L1_o
O,Hf6Sc6,-3.695666616,hollow|A_A_B|FCC,L1_o
O,Hf6Sc6,-3.487094488,hollow|A_B_B|HCP,L1_o
O,Hf6Sc6,-3.660853324,hollow|A_B_B|FCC,L1_o
O,Hf6Ta6,-3.12278331,hollow|A_A_B|HCP,L1_o
O,Hf6Ta6,-3.462855403,hollow|A_A_B|FCC,L1_o
O,Hf6Ta6,-2.869701522,hollow|A_B_B|HCP,L1_o
O,Hf6Ta6,-3.177930173,hollow|A_B_B|FCC,L1_o
O,Hf6Tc6,-2.2005623,bridge|A_A|B,L1_o
O,Hf6Tc6,-1.58630463,bridge|B_B|A,L1_o
O,Hf6Tc6,-2.275853886,hollow|A_A_B|HCP,L1_o
O,Hf6Tc6,-1.731487023,hollow|A_B_B|HCP,L1_o
O,Hf6Ti6,-3.310631521,hollow|A_A_B|HCP,L1_o
O,Hf6Ti6,-3.571118343,hollow|A_A_B|FCC,L1_o
O,Hf6Ti6,-3.19313535,hollow|A_B_B|HCP,L1_o
O,Hf6Ti6,-3.492598262,hollow|A_B_B|FCC,L1_o
O,Hf6V6,-2.627442109,bridge|B_B|A,L1_o
O,Hf6V6,-3.102176266,hollow|A_A_B|FCC,L1_o
O,Hf6V6,-3.045892647,hollow|A_B_B|HCP,L1_o
O,Hf6V6,-3.103175331,hollow|A_B_B|FCC,L1_o
O,Hf6V6,-3.247818395,4fold|A_A_B_B,L1_o
O,Hf6W6,-0.614626112,top|A,L1_o
O,Hf6W6,-2.707428339,hollow|A_A_B|HCP,L1_o
O,Hf6W6,-2.890881639,hollow|A_A_B|FCC,L1_o
O,Hf6W6,-2.336757453,hollow|A_B_B|HCP,L1_o
O,Hf6W6,-2.3974402,hollow|A_B_B|FCC,L1_o
O,Hf6Y6,-2.200513728,bridge|B_B|A,L1_o
O,Hf6Y6,-3.60980572,hollow|A_A_B|HCP,L1_o
O,Hf6Y6,-3.692015392,hollow|A_A_B|FCC,L1_o
O,Hf6Y6,-3.435192719,hollow|A_B_B|HCP,L1_o
O,Hf6Y6,-3.549843803,hollow|A_B_B|FCC,L1_o
O,Hf6Zn6,-2.919939587,bridge|A_A|B,L1_o
O,Hf6Zn6,-0.983447577,hollow|A_B_B|HCP,L1_o
O,Hf6Zn6,-1.715443735,4fold|A_A_B_B,L1_o
O,Hf6Zr6,-0.58647716,top|B,L1_o
O,Hf6Zr6,-3.276201093,hollow|A_A_B|HCP,L1_o
O,Hf6Zr6,-3.60323213,hollow|A_A_B|FCC,L1_o
O,Hf6Zr6,-3.164716461,hollow|A_B_B|HCP,L1_o
O,Hf6Zr6,-3.482477668,hollow|A_B_B|FCC,L1_o
O,Hg6La6,-2.806712202,bridge|B_B|A,L1_o
O,Hg6Mo6,-0.263022243,top|B,L1_o
O,Hg6Nb6,-1.037948985,top|B,L1_o
O,Hg6Nb6,-1.785467605,bridge|B_B|A,L1_o
O,Hg6Pd6,2.289911967,bridge|B_B|A,L1_o
O,Hg6Pd6,2.455077584,hollow|A_A_B|HCP,L1_o
O,Hg6Pd6,2.226565498,hollow|A_A_B|FCC,L1_o
O,Hg6Pt6,2.002607237,hollow|A_A_B|FCC,L1_o
O,Hg6Rh6,1.053096338,bridge|B_B|A,L1_o
O,Hg6Rh6,2.557730625,4fold|A_A_B_B,L1_o
O,Hg6Rh6,1.860989944,hollow-tilt|A_A_B|FCC,L1_o
O,Hg6Sc6,-2.860115632,bridge|B_B|A,L1_o
O,Hg6Sc6,-0.624778136,hollow-tilt|A_A_B|FCC,L1_o
O,Hg6Ta6,-1.217363979,top|B,L1_o
O,Hg6Ta6,-2.099597453,bridge|B_B|A,L1_o
O,Hg6Ta6,-0.977785432,top-tilt|B,L1_o
O,Hg6Ti6,-1.076366425,top|B,L1_o
O,Hg6Ti6,-2.579698239,bridge|B_B|A,L1_o
O,Hg6V6,-0.339866511,top|B,L1_o
O,Hg6W6,-0.96182337,top|B,L1_o
O,Hg6Y6,-2.794331295,bridge|A_A|B,L1_o
O,Hg6Y6,-2.795575127,bridge|B_B|A,L1_o
O,Hg6Y6,-0.412472334,hollow|A_A_B|FCC,L1_o
O,Hg6Zr6,-0.971030614,top|B,L1_o
O,Hg6Zr6,-2.631312928,bridge|A_A|B,L1_o
O,Hg6Zr6,-2.631175511,bridge|B_B|A,L1_o
O,Hg6Zr6,-0.996031073,top-tilt|B,L1_o
O,In6Ir6,1.05841317,hollow|A_A_B|FCC,L1_o
O,In6Ir6,0.952606738,hollow|A_B_B|HCP,L1_o
O,Ir6La6,-0.967930693,bridge|B_B|A,L1_o
O,Ir6La6,-1.451137931,hollow|A_B_B|FCC,L1_o
O,Ir6Mn6,0.631621118,hollow|A_A_B|HCP,L1_o
O,Ir6Mn6,0.764070352,hollow|A_A_B|FCC,L1_o
O,Ir6Mn6,-0.179661257,hollow|A_B_B|FCC,L1_o
O,Ir6Mo6,-0.640974351,top|B,L1_o
O,Ir6Mo6,-0.266433326,hollow|A_A_B|HCP,L1_o
O,Ir6Mo6,-1.21811964,hollow|A_B_B|HCP,L1_o
O,Ir6Mo6,-0.948472785,hollow|A_B_B|FCC,L1_o
O,Ir6Nb6,-0.866224745,top|B,L1_o
O,Ir6Nb6,-0.562751011,hollow|A_A_B|HCP,L1_o
O,Ir6Nb6,-1.653092658,hollow|A_B_B|HCP,L1_o
O,Ir6Nb6,-1.726055222,hollow|A_B_B|FCC,L1_o
O,Ir6Ni6,0.634453551,bridge|A_A|B,L1_o
O,Ir6Ni6,0.374141426,hollow|A_A_B|HCP,L1_o
O,Ir6Ni6,0.323209334,hollow|A_A_B|FCC,L1_o
O,Ir6Ni6,0.649255864,hollow|A_B_B|HCP,L1_o
O,Ir6Ni6,0.592878774,hollow|A_B_B|FCC,L1_o
O,Ir6Os6,0.805631523,hollow|A_A_B|HCP,L1_o
O,Ir6Os6,0.850222546,hollow|A_A_B|FCC,L1_o
O,Ir6Os6,0.090854049,hollow|A_B_B|HCP,L1_o
O,Ir6Os6,0.1901756,hollow|A_B_B|FCC,L1_o
O,Ir6Pd6,0.570579862,hollow|A_A_B|HCP,L1_o
O,Ir6Pd6,0.458768149,hollow|A_A_B|FCC,L1_o
O,Ir6Pd6,1.144619923,hollow|A_B_B|HCP,L1_o
O,Ir6Pd6,1.151707128,hollow|A_B_B|FCC,L1_o
O,Ir6Pt6,1.448100868,top|A,L1_o
O,Ir6Pt6,0.964760975,hollow|A_A_B|HCP,L1_o
O,Ir6Pt6,0.725065691,hollow|A_A_B|FCC,L1_o
O,Ir6Pt6,1.452903405,hollow|A_B_B|HCP,L1_o
O,Ir6Pt6,1.204840892,hollow|A_B_B|FCC,L1_o
O,Ir6Re6,-0.31934042,top|B,L1_o
O,Ir6Re6,0.290742208,hollow|A_A_B|HCP,L1_o
O,Ir6Re6,-0.756118778,hollow|A_B_B|HCP,L1_o
O,Ir6Re6,-0.415214289,hollow|A_B_B|FCC,L1_o
O,Ir6Rh6,0.604373815,hollow|A_A_B|HCP,L1_o
O,Ir6Rh6,0.563892392,hollow|A_A_B|FCC,L1_o
O,Ir6Rh6,0.826276936,hollow|A_B_B|HCP,L1_o
O,Ir6Rh6,0.736266713,hollow|A_B_B|FCC,L1_o
O,Ir6Ru6,0.57284725,hollow|A_A_B|HCP,L1_o
O,Ir6Ru6,0.742627918,hollow|A_A_B|FCC,L1_o
O,Ir6Ru6,0.175677102,hollow|A_B_B|HCP,L1_o
O,Ir6Ru6,0.28486659,hollow|A_B_B|FCC,L1_o
O,Ir6Sc6,-1.623614158,hollow|A_B_B|FCC,L1_o
O,Ir6Sc6,-0.784003371,4fold|A_A_B_B,L1_o
