Valence Electrons, Adsorption Energy, Surface
-3.751788326,3.0,Sc12
-3.730901957,4.0,Hf12
-3.724476805,3.0,Sc6Y6
-3.695666616,3.63424118566428,Hf6Sc6
-3.692015392,3.63424118566428,Hf6Y6
-3.6918909,3.0,Sc12
-3.685153226,3.0,Sc6Y6
-3.675933873,3.0,Sc6Y6
-3.660853324,3.30192724889463,Hf6Sc6
-3.648769292,3.0,Y12
-3.62765802,3.0,Y12
-3.625250493,3.0,Sc6Y6
-3.60980572,3.63424118566428,Hf6Y6
-3.60323213,4.0,Hf6Zr6
-3.571118343,4.0,Hf6Ti6
-3.567035003,3.63424118566428,Hf6Sc6
-3.549843803,3.30192724889463,Hf6Y6
-3.539837089,3.63424118566428,Sc6Ti6
-3.538077601,3.30192724889463,Sc6Zr6
-3.529919219,3.30192724889463,Sc6Ti6
-3.511154657,3.63424118566428,Sc6Ti6
-3.492598262,4.0,Hf6Ti6
-3.487094488,3.30192724889463,Hf6Sc6
-3.482477668,4.0,Hf6Zr6
-3.47983762,3.63424118566428,Ti6Y6
-3.472570548,3.30192724889463,Sc6Ti6
-3.471255149,3.63424118566428,Ti6Y6
-3.464401282,3.63424118566428,Sc6Zr6
-3.462855403,4.30886938006377,Hf6Ta6
-3.459214656,3.63424118566428,Y6Zr6
-3.455084921,4.0,Ti12
-3.438166515,3.0,La6Sc6
-3.437227858,3.30192724889463,Y6Zr6
-3.435192719,3.30192724889463,Hf6Y6
-3.432626413,3.63424118566428,Hf6La6
-3.425847785,4.0,Zr12
-3.414582408,3.0,La6Y6
-3.410983295,3.0,La6Sc6
-3.393847878,3.30192724889463,Ti6Y6
-3.387287758,3.30192724889463,Sc6Zr6
-3.38618937,4.0,Ti6Zr6
-3.37854991,3.30192724889463,Ti6Y6
-3.372638373,3.0,La6Y6
-3.363343917,3.55689330449006,Sc6Ta6
-3.36248254,4.30886938006377,Hf6Nb6
-3.359037715,4.0,Ti6Zr6
-3.355785139,4.30886938006377,Ta6Ti6
-3.353975037,3.63424118566428,Y6Zr6
-3.351034031,3.63424118566428,Hf6La6
-3.338599925,3.63424118566428,Sc6Zr6
-3.334945028,3.30192724889463,Y6Zr6
-3.325056547,4.0,Hf12
-3.310631521,4.0,Hf6Ti6
-3.305360404,6.31635959765638,Cr6Mn6
-3.305107202,6.31635959765638,Cr6Mn6
-3.276201093,4.0,Hf6Zr6
-3.260459443,5.0,Ta12
-3.25582031,3.55689330449006,Nb6Sc6
-3.254056741,4.0,Ti12
-3.247818395,4.47213595499958,Hf6V6
-3.240632821,3.0,La6Mo6
-3.230985841,5.0,V12
-3.224155103,4.30886938006377,Nb6Ti6
-3.219845636,3.63424118566428,La6Zr6
-3.217354162,3.55689330449006,Sc6Ta6
-3.208321207,3.0,La6Y6
-3.195834856,4.0,Hf6Pd6
-3.19313535,4.0,Hf6Ti6
-3.192500236,3.55689330449006,Sc6V6
-3.187558377,3.0,La6Sc6
-3.187125988,4.0,Cu6Hf6
-3.186677545,11.0,Cu6Hf6
-3.178272901,3.0,La6Sc6
-3.177930173,4.64158883361278,Hf6Ta6
-3.171289915,3.0,La6Y6
-3.169286613,3.55689330449006,Sc6V6
-3.167489573,5.0,V12
-3.164716461,4.0,Hf6Zr6
-3.164533193,3.55689330449006,Ta6Y6
-3.163671816,4.30886938006377,Ti6V6
-3.156539032,4.0,Ti6Zr6
-3.144002203,3.55689330449006,Nb6Sc6
-3.135682731,4.0,Zr12
-3.134630603,4.0,Ti6Zr6
-3.134557948,4.30886938006377,Ta6Ti6
-3.126384057,4.30886938006377,Ta6Zr6
-3.12278331,4.30886938006377,Hf6Ta6
-3.120562045,4.30886938006377,Hf6Nb6
-3.110507983,5.0,V6Zr6
-3.103175331,4.64158883361278,Hf6V6
-3.103085534,4.64158883361278,Ta6Ti6
-3.102176266,4.30886938006377,Hf6V6
-3.098235241,4.21716332650875,Ta6Y6
-3.093569849,6.64939976115098,Cr6Mn6
-3.091792946,4.0,La6Ti6
-3.080081574,3.63424118566428,La6Zr6
-3.065540491,4.30886938006377,Nb6Ti6
-3.061667359,6.0,Cr6Mn6
-3.061108165,4.21716332650875,Sc6V6
-3.057821302,4.0,Cd6Hf6
-3.053665443,4.30886938006377,Ti6V6
-3.049899524,4.21716332650875,Sc6V6
-3.045892647,4.64158883361278,Hf6V6
-3.044131118,3.55689330449006,Ta6Y6
-3.040309688,5.0,Ta12
-3.039326268,4.64158883361278,Ta6Zr6
-3.028793694,3.0,Ag6Sc6
-3.026763317,11.0,Ag6Sc6
-3.022896715,4.0,Au6Hf6
-3.019521279,3.55689330449006,Nb6Y6
-3.016796875,4.21716332650875,Sc6Ta6
-3.015458211,3.30192724889463,Hf6La6
-3.007561876,5.0,La6Ta6
-3.004750532,3.0,La12
-3.003977048,3.30192724889463,Hf6La6
-3.000117657,4.30886938006377,Nb6Zr6
-2.997226176,4.0,Ag6Hf6
-2.99713733,11.0,Ag6Hf6
-2.996965083,4.21716332650875,Ta6Y6
-2.991351918,7.0,Cr6Mn6
-2.985457932,4.64158883361278,Ti6V6
-2.982999248,5.0,Nb12
-2.977393839,5.0,Nb12
-2.974183168,4.21716332650875,Sc6Ta6
-2.971840404,3.0,Cd6Sc6
-2.968642658,3.0,Ag6Y6
-2.968361564,11.0,Ag6Y6
-2.964370743,4.30886938006377,Ta6Zr6
-2.949721358,4.30886938006377,V6Zr6
-2.937190244,12.0,Hf6Hg6
-2.936749691,4.0,Hf6Hg6
-2.935250208,3.55689330449006,Nb6Y6
-2.93105639,4.64158883361278,Hf6Nb6
-2.919939587,4.0,Hf6Zn6
-2.912800816,4.64158883361278,Ta6Ti6
-2.912099171,3.0,Ag6La6
-2.911750049,3.0,La12
-2.907355819,5.0,La6V6
-2.906531858,3.30192724889463,La6Zr6
-2.895954793,4.0,Cu6Zr6
-2.895639141,11.0,Cu6Zr6
-2.895176683,3.30192724889463,La6Zr6
-2.890881639,4.57885697021333,Hf6W6
-2.883247621,4.64158883361278,V6Zr6
-2.876734848,4.0,Hf6Ni6
-2.875975787,4.64158883361278,Ti6V6
-2.875536459,4.30886938006377,Nb6Zr6
-2.872876002,3.77976314968462,Mo6Y6
-2.870532421,5.42883523318981,Hf6Ni6
-2.869701522,4.64158883361278,Hf6Ta6
-2.866995622,5.0,La6Ta6
-2.864514624,4.0,Hf6Pt6
-2.860115632,3.0,Hg6Sc6
-2.854997034,4.21716332650875,Nb6Y6
-2.832789824,3.77976314968462,Sc6W6
-2.831701641,4.64158883361278,Nb6Ti6
-2.8302076,3.0,Cd6Y6
-2.829773578,5.0,Nb6Ta6
-2.826294739,12.0,Cd6Y6
-2.824138372,4.57885697021333,Ti6W6
-2.823135633,4.64158883361278,Ta6Zr6
-2.817946014,4.0,Pd6Zr6
-2.806712202,3.0,Hg6La6
-2.805203875,4.21716332650875,Nb6Sc6
-2.802555663,5.31329284591306,Nb6W6
-2.799056688,3.0,Cd6La6
-2.795575127,3.0,Hg6Y6
-2.794331295,12.0,Hg6Y6
-2.791306205,4.57885697021333,Cr6Hf6
-2.791306205,4.57885697021333,Cr6Hf6
-2.791306205,4.57885697021333,Cr6Hf6
-2.786960275,3.30192724889463,La6Ti6
-2.774732704,4.21716332650875,Nb6Sc6
-2.772101363,4.64158883361278,Nb6Zr6
-2.769421994,3.77976314968462,Cr6Sc6
-2.768691913,4.64158883361278,Nb6Ti6
-2.76353277,3.77976314968462,Mo6Sc6
-2.76353277,3.77976314968462,Mo6Sc6
-2.76353277,3.77976314968462,Mo6Sc6
-2.760608091,4.57885697021333,Mo6Ti6
-2.7603255,4.64158883361278,Hf6Nb6
-2.756094674,4.57885697021333,Ti6W6
-2.752994754,4.21716332650875,Nb6Y6
-2.749947759,5.0,La6Nb6
-2.749419314,3.0,La6Nb6
-2.746558989,4.58257569495584,Mn6Y6
-2.739338449,4.0,Cd6Ti6
-2.738200741,4.0,Cd6Zr6
-2.736375401,5.0,Nb6Ta6
-2.731684567,5.0,Nb6V6
-2.722326163,3.0,Sc6Y6
-2.713959343,5.0,Nb6Ta6
-2.712926807,5.24148278841779,Hf6Rh6
-2.712903269,3.77976314968462,Mo6Sc6
-2.712903269,3.77976314968462,Mo6Sc6
-2.712903269,3.77976314968462,Mo6Sc6
-2.71239741,5.0,Ta6V6
-2.710444857,7.55952629936924,Sc6Zn6
-2.709504295,3.77976314968462,Sc6W6
-2.708237878,4.7622031559046,Sc6Zn6
-2.707428339,4.57885697021333,Hf6W6
-2.706748871,4.57885697021333,Mo6Ti6
-2.706620433,3.97905720789639,Mn6Y6
-2.704870741,12.0,Sc6Zn6
-2.702924719,5.24148278841779,Co6Hf6
-2.702380491,4.89897948556636,Fe6Y6
-2.688223361,4.62606500918274,Cu6Sc6
-2.686555303,4.57885697021333,Cr6Zr6
-2.680528389,5.0,Nb6V6
-2.679903344,5.0,Nb6Ta6
-2.67665172,3.0,Cu6Sc6
-2.672127555,6.0,Cr6Ti6
-2.670056496,4.57885697021333,Cr6Ti6
-2.668980694,3.0,Au6Sc6
-2.668131563,3.0,Au6Y6
-2.66456143,4.0,Zn6Zr6
-2.657302793,5.0,Nb6V6
-2.656476383,5.24148278841779,Cr6Ti6
-2.653867764,4.64158883361278,Nb6Zr6
-2.650263344,11.0,Ag6Zr6
-2.649893541,4.0,Ag6Zr6
-2.648170789,4.0,Ag6Ti6
-2.648103713,4.0,Ni6Zr6
-2.642799261,3.0,Au6La6
-2.642705654,3.0,La6Nb6
-2.639242598,5.42883523318981,Ni6Zr6
-2.633048742,4.7622031559046,Cr6Sc6
-2.631312928,12.0,Hg6Zr6
-2.631175511,4.0,Hg6Zr6
-2.629794669,4.47213595499958,Ti6V6
-2.627442109,5.0,Hf6V6
-2.61585142,4.0,Au6Zr6
-2.615374132,5.84803547642573,Fe6Ta6
-2.612294756,5.24148278841779,Cr6Hf6
-2.612294756,5.24148278841779,Cr6Hf6
-2.612294756,5.24148278841779,Cr6Hf6
-2.612119242,4.57885697021333,W6Zr6
-2.612075296,3.77976314968462,Mo6Y6
-2.610129002,4.21716332650875,La6Nb6
-2.608167877,6.0,Cr6Zr6
-2.607715216,4.0,Ti6Zn6
-2.606100084,6.0,Cr6Hf6
-2.606100084,6.0,Cr6Hf6
-2.606100084,6.0,Cr6Hf6
-2.586323531,3.55689330449006,La6Ta6
-2.582540468,3.0,Cu6Y6
-2.582199782,5.0,Ta6V6
-2.581060305,4.7622031559046,Y6Zn6
-2.579967904,4.7622031559046,Y6Zn6
-2.579698239,4.0,Hg6Ti6
-2.579229795,4.62606500918274,Cu6Y6
-2.577521056,5.0,Nb6V6
-2.576433689,5.03968419957949,Fe6Hf6
-2.572140958,3.0,Y6Zn6
-2.562502277,4.82028452835046,Mn6Zr6
-2.562427446,5.24148278841779,Rh6Zr6
-2.559824405,5.24148278841779,Rh6Zr6
-2.558963845,4.0,Pt6Zr6
-2.55885704,3.55689330449006,La6Ta6
-2.552319913,5.31329284591306,Cr6Ta6
-2.549669933,4.16016764610381,Fe6Y6
-2.547424041,3.0,La6Zn6
-2.535144496,5.24148278841779,Co6Ti6
-2.529402486,5.59344471040698,Mn6Ta6
-2.528471857,5.59344471040698,Mn6Ta6
-2.527907356,3.0,Cu6La6
-2.52431627,11.0,Cu6La6
-2.52040994,4.21716332650875,La6Nb6
-2.519404343,5.0,Ta6V6
-2.51125399,5.0,Ta6V6
-2.509730016,5.60407866131077,Cu6Ti6
-2.500851622,6.0,Cr12
-2.499425337,6.0,Cr12
-2.498709814,5.31329284591306,Ta6W6
-2.480929215,4.57885697021333,W6Zr6
-2.475922593,4.0,Au6Ti6
-2.464727829,3.55689330449006,La6Nb6
-2.460387205,5.84803547642573,Ru6Ta6
-2.458966635,4.0,Cr6Ti6
-2.457622121,5.24148278841779,Ti6W6
-2.456827412,6.0,Cr6La6
-2.456077058,5.31329284591306,Cr6V6
-2.455710657,5.31329284591306,V6W6
-2.453982462,4.7622031559046,W6Y6
-2.453450888,4.7622031559046,W6Y6
-2.450279537,4.57885697021333,Hf6Mo6
-2.449888509,3.97905720789639,La6Mn6
-2.448574472,3.0,La6Pd6
-2.44762874,3.55689330449006,La6Nb6
-2.446701512,5.31329284591306,Ta6W6
-2.445380263,5.03968419957949,Fe6Zr6
-2.445368698,4.7622031559046,La6W6
-2.442553681,5.64621617328617,Cr6V6
-2.434585916,4.7622031559046,Sc6W6
-2.431846954,5.24148278841779,Ti6W6
-2.430560808,5.31329284591306,Cr6Nb6
-2.427348368,5.31329284591306,Cr6V6
-2.414266495,5.64621617328617,Cr6V6
-2.413542128,5.31329284591306,Mo6V6
-2.412205913,4.7622031559046,Sc6W6
-2.406822005,3.0,Pd6Sc6
-2.401240269,5.64621617328617,V6W6
-2.399599151,5.24148278841779,Rh6Ti6
-2.399009344,5.31329284591306,V6W6
-2.3974402,5.24148278841779,Hf6W6
-2.396827263,5.59344471040698,Mn6Nb6
-2.385364468,5.31329284591306,Mo6Ta6
-2.384425947,5.0,Mo6Ta6
-2.381109968,4.57885697021333,Mo6Zr6
-2.372684099,5.24148278841779,Mo6Ti6
-2.372213342,5.19615242270663,Co6Y6
-2.370076568,5.64621617328617,Ta6W6
-2.366908347,3.0,Pd6Y6
-2.349967627,5.64621617328617,Nb6W6
-2.345540471,5.64621617328617,V6W6
-2.336757453,5.24148278841779,Hf6W6
-2.336574865,5.31329284591306,Mo6V6
-2.335059735,5.0,Fe6Ta6
-2.332890579,5.31329284591306,Nb6W6
-2.332600778,5.24148278841779,Mo6Ti6
-2.328599888,4.0,V6Zr6
-2.325890995,4.0,Fe6Hf6
-2.325847593,5.84803547642573,Nb6Ru6
-2.324001573,5.03968419957949,Hf6Ru6
-2.321689966,5.59344471040698,Ta6Tc6
-2.316857088,4.7622031559046,Mo6Sc6
-2.316857088,4.7622031559046,Mo6Sc6
-2.316857088,4.7622031559046,Mo6Sc6
-2.309373413,4.0,Co6Zr6
-2.30873449,5.64621617328617,Mo6V6
-2.304665707,4.7622031559046,Mo6Y6
-2.303640927,3.97905720789639,Re6Sc6
-2.303287043,5.03968419957949,Ru6Zr6
-2.301794362,4.7622031559046,Mo6Y6
-2.301118431,5.24148278841779,W6Zr6
-2.298573895,6.0,Cr6Nb6
-2.297959462,5.24148278841779,Hf6Ir6
-2.289746114,5.0,Cd6Ta6
-2.287007152,6.0,Cr6Ta6
-2.28698824,5.19615242270663,Co6Sc6
-2.28698824,5.19615242270663,Co6Sc6
-2.28698824,5.19615242270663,Co6Sc6
-2.28697858,5.0,Cr6Ta6
-2.286860074,5.64621617328617,Mo6V6
-2.286633132,12.0,Cd6Ta6
-2.286560749,5.0,Mn6Ta6
-2.284669422,5.64621617328617,Mo6Nb6
-2.283985328,11.0,Ag6Ta6
-2.283911313,5.29150262212918,Mn6Zr6
-2.283868999,5.0,Ag6Ta6
-2.28129521,5.0,Ta6Tc6
-2.276391583,5.31329284591306,Mo6Nb6
-2.276078652,5.64621617328617,Ta6W6
-2.275853886,4.82028452835046,Hf6Tc6
-2.27501251,4.82028452835046,Hf6Re6
-2.271357341,5.31329284591306,Mo6Nb6
-2.266779298,4.7622031559046,Mo6Sc6
-2.266779298,4.7622031559046,Mo6Sc6
-2.266779298,4.7622031559046,Mo6Sc6
-2.263265356,5.24148278841779,Hf6Mo6
-2.25538181,5.24148278841779,W6Zr6
-2.244728689,3.0,Mo6Sc6
-2.244728689,3.0,Mo6Sc6
-2.244728689,3.0,Mo6Sc6
-2.243814114,3.97905720789639,Re6Sc6
-2.243315602,5.24148278841779,Mo6Zr6
-2.239051034,7.39863622299141,Rh6Ta6
-2.2387796,11.0,Cu6Ta6
-2.238778512,5.0,Cu6Ta6
-2.237832508,6.0822019955734,Rh6Ta6
-2.236700922,5.59344471040698,Nb6Tc6
-2.235906758,3.0,La6Mn6
-2.233408073,4.0,Co6Ti6
-2.231769267,4.58257569495584,La6Mn6
-2.229919982,4.82028452835046,Re6Zr6
-2.229470041,5.8087857335637,Re6Zr6
-2.22897493,5.84803547642573,Os6Ta6
-2.22185167,4.82028452835046,Tc6Zr6
-2.221630306,4.89897948556636,Fe6La6
-2.217705063,4.48140474655716,Ni6Y6
-2.213661044,5.0,Pd6Ta6
-2.213295867,6.0,Mo6Zr6
-2.207653314,5.0,Rh6Ta6
-2.207258885,6.0,Y6Zn6
-2.207210041,5.03968419957949,Ru6Ti6
-2.206051516,4.0,Tc6Ti6
-2.205813281,4.82028452835046,Tc6Ti6
-2.205710558,5.59344471040698,Re6Ta6
-2.203050509,5.03968419957949,Hf6Os6
-2.202946017,5.0,Ta6Zn6
-2.200804073,5.64621617328617,Nb6W6
-2.2005623,4.0,Hf6Tc6
-2.200513728,3.0,Hf6Y6
-2.198106472,6.0,W12
-2.194034017,4.82028452835046,Re6Ti6
-2.176317229,4.32674871092222,Co6Sc6
-2.176317229,4.32674871092222,Co6Sc6
-2.176317229,4.32674871092222,Co6Sc6
-2.174791215,4.16016764610381,Fe6La6
-2.169684454,3.0,Re6Sc6
-2.164699465,5.24148278841779,Ir6Zr6
-2.164219456,4.0,Cr6Zr6
-2.157893489,6.31635959765638,Mn6W6
-2.155700388,4.32674871092222,Co6Y6
-2.155189902,5.59344471040698,Nb6Re6
-2.150417026,5.0,Cr6Nb6
-2.145992046,5.03968419957949,Os6Zr6
-2.144494876,4.0,Ru6Zr6
-2.1443029,6.29960524947437,Ni6Ta6
-2.142574705,4.0,Fe6Zr6
-2.14153972,4.0,Ru6Ti6
-2.135966012,5.84803547642573,Nb6Os6
-2.133923254,3.0,Mn6Y6
-2.133736311,4.0,Mo6Zr6
-2.133600254,6.0,W12
-2.131893828,5.84803547642573,Ru6V6
-2.131296675,6.0822019955734,Co6V6
-2.130721834,7.39863622299141,Co6V6
-2.128635537,6.0,W6Zr6
-2.126836049,5.64621617328617,Mo6Nb6
-2.125530854,7.0,Nb6Tc6
-2.123916947,3.0,La6Pt6
-2.120782332,3.0,Mo6Y6
-2.116413272,6.0,Mo12
-2.115287537,5.47722557505166,Ni6Y6
-2.113726012,3.46410161513775,La6Ti6
-2.112977563,4.0,Mn6Zr6
-2.11025071,6.0,Cr6W6
-2.108168359,5.65685424949238,Fe6Zr6
-2.107949171,5.65685424949238,Fe6Hf6
-2.107469707,6.0,Mo6W6
-2.102805403,5.64621617328617,Mo6Ta6
-2.099597453,5.0,Hg6Ta6
-2.088845147,5.59344471040698,Tc6V6
-2.086712863,5.0,Au6Ta6
-2.083079735,6.0,Cr6Mo6
-2.074013446,4.0,Tc6Zr6
-2.07396501,5.74456264653803,Cu6Sc6
-2.071169448,5.0,Tc6V6
-2.070251881,6.0,Mo6W6
-2.069590916,4.0,Hf6Re6
-2.068328308,5.03968419957949,Os6Ti6
-2.058430031,5.24148278841779,Ir6Ti6
-2.056962521,6.0,Cr6Mn6
-2.056777348,3.0,La6Ni6
-2.038984232,4.48140474655716,La6Ni6
-2.038195102,5.0,Mn6Nb6
-2.036006218,5.0,Ag6V6
-2.031020684,5.0,Ag6V6
-2.03028965,6.6332495807108,Cu6Zr6
-2.028591932,6.0,Sc6Zn6
-2.027972737,5.0,Ru6V6
-2.015531692,6.0,Cr6Mo6
-2.011007936,5.0,Cd6V6
-2.006093968,5.0,Cd6V6
-2.003047926,6.29960524947437,Ni6Ta6
-1.999080914,4.32674871092222,Co6La6
-1.99805627,3.0,La6Mn6
-1.993290196,3.0,Ni6Y6
-1.993091689,5.59344471040698,Re6V6
-1.987392128,4.58257569495584,Sc6Tc6
-1.983850975,5.0,Pd6V6
-1.976372334,6.0822019955734,Ir6Ta6
-1.972866828,6.69432950082169,Ta6Zn6
-1.961617914,5.0,V6Zn6
-1.961156681,5.0,V6Zn6
-1.953190956,6.0,Mo6W6
-1.951288608,6.0822019955734,Rh6V6
-1.950415395,6.32455532033676,Ni6Zr6
-1.949252244,6.29960524947437,Nb6Pd6
-1.946600359,6.29960524947437,Pt6Ta6
-1.94273539,6.0,Mo6Ta6
-1.935813222,5.19615242270663,Co6La6
-1.934807762,5.0,Cd6Nb6
-1.934480681,5.0,Cd6Nb6
-1.934436598,12.0,Cd6Nb6
-1.930681427,4.32674871092222,Rh6Sc6
-1.929938148,5.76899828122963,Fe6Y6
-1.929650252,4.32674871092222,Rh6Sc6
-1.927141362,6.0,Mo12
-1.926026512,4.48140474655716,Pt6Sc6
-1.924635874,6.0822019955734,Ir6Ta6
-1.92354497,7.0,Sc6Tc6
-1.922754751,4.0,Os6Ti6
-1.92135595,3.0,W6Y6
-1.916624571,3.0,Ta6Y6
-1.913569821,3.0,Pt6Sc6
-1.912962191,5.0,Ag6Nb6
-1.912664906,7.0,Tc6Y6
-1.912593204,6.0822019955734,Nb6Rh6
-1.911870198,7.0,Re6V6
-1.91167414,11.0,Ag6Nb6
-1.907944003,5.84803547642573,Os6V6
-1.907761551,3.0,Pt6Y6
-1.907569847,5.0,Nb6Re6
-1.90676575,5.27763208790408,Sc6Tc6
-1.902555333,5.8087857335637,Re6Ti6
-1.901000474,6.69432950082169,Nb6Zn6
-1.900167806,6.0822019955734,Nb6Rh6
-1.894233003,6.29960524947437,Nb6Ni6
-1.891232132,6.0,W12
-1.889752241,6.0822019955734,Rh6V6
-1.88927332,6.31635959765638,Tc6W6
-1.888267996,4.32674871092222,Rh6Y6
-1.884781265,4.32674871092222,La6Rh6
