Sublimation Energy,reaction energy (eV)
266.3,0.844867346
266.3,0.462215151
266.3,0.355347475
266.3,0.338155323
266.3,0.970614824
342.5,0.508873015
266.3,0.319611853
342.5,0.319847232
291.7,0.397102664
291.7,0.347848562
317.1,0.321077867
317.1,0.319901655
266.3,0.879984725
106.3,0.971460554
266.3,0.57755999
186.3,0.637607623
186.3,0.631048183
212.9666667,0.517986107
212.9666667,0.532293989
159.6333333,0.611268228
159.6333333,0.622470474
266.3,0.790869756
266.3,0.502743378
391.2,-0.236969792
307.9333333,0.044001488
307.9333333,0.074852122
307.9333333,0.044630071
266.3,0.837703269
266.3,0.494698197
313.1,0.077060734
289.7,0.254191877
281.9,0.194425202
281.9,0.184468556
297.5,0.07342298
297.5,0.051979866
360.8,0.273434679
266.3,-0.302025952
360.8,-0.278377219
297.8,0.074597696
297.8,0.020086219
329.3,-0.307076657
329.3,0.019930842
655.5,0.063516132
266.3,-0.787843034
655.5,-0.788540189
396.0333333,0.033081015
396.0333333,-0.095206101
266.3,0.927720839
61.49,1.146822276
129.76,0.889111287
129.76,0.875933902
586,-0.315647971
372.8666667,0.079700783
266.3,-0.225326449
586,-0.22643817
372.8666667,-0.221626245
266.3,0.447233244
406.2,0.291687803
266.3,-0.557652414
406.2,-0.552784569
336.25,-0.20130111
266.3,3.749002425
233.2,3.026536918
266.3,2.448340998
233.2,2.436977796
266.3,0.540172501
636,-0.616801254
389.5333333,-0.296937832
512.7666667,-0.251448425
512.7666667,-0.602948211
716.8,-0.659415914
416.4666667,-0.157808611
416.4666667,-0.133594153
266.3,-0.290750099
395.2,-0.291363444
309.2666667,0.024687256
309.2666667,0.079099683
266.3,0.218940754
661,0.226217486
397.8666667,0.369796176
529.4333333,0.369598485
396.7,-0.181667689
309.7666667,0.113710387
309.7666667,0.039801139
353.2333333,-0.199235902
510,-0.131804732
510,-0.340017534
266.3,0.950766296
266.3,0.670388633
738,-0.613233026
423.5333333,-0.296998105
423.5333333,0.008403011
423.5333333,-0.29046057
516.7,-0.289229119
266.3,0.580359089
516.7,-0.295158751
391.5,-0.114883878
349.7666667,0.059795383
349.7666667,-0.123540363
266.3,-0.222048702
605.7,-0.22055643
605.7,-0.194623709
379.4333333,-0.102645694
334,0.182526344
334,-0.776159282
300.15,0.090964935
771,-0.750986303
434.5333333,-0.176564194
434.5333333,-0.120385611
573,-0.484114873
368.5333333,0.103950071
266.3,-0.686154092
443.7,-0.690483015
325.4333333,0.02143087
325.4333333,-0.115952197
384.5666667,-0.113752836
475.8,-0.622612654
336.1333333,-0.163296875
336.1333333,-0.07782102
405.9666667,-0.630291162
475.8,-0.628281465
835,-0.722673946
455.8666667,-0.267840971
455.8666667,-0.123299406
266.3,0.44578138
391.4,0.198697933
391.4,-0.802010777
328.85,0.090147641
126.35,0.70255589
266.3,0.549396752
196.325,0.460793084
196.325,0.473424881
219.65,0.439329561
173,0.510159161
173,0.442080904
601,0.131495475
266.3,-0.723307155
601,-0.723656957
377.8666667,0.026074492
377.8666667,-0.099201549
489.4333333,-0.698938953
342.5,0.534248174
342.5,0.39593203
342.5,0.371106676
342.5,0.322403197
106.3,0.99140092
342.5,0.515337215
185.0333333,0.613655754
342.5,0.456825257
342.5,0.373002493
391.2,-0.066972386
358.7333333,0.207694017
358.7333333,0.180831075
374.9666667,-0.071184708
342.5,0.403341826
332.7,0.301467439
332.7,0.317195483
322.9,0.232317326
322.9,0.164787243
342.5,0.505598669
360.8,0.420043901
360.8,-0.123845947
348.6,0.32012506
348.6,0.199916459
354.7,-0.131935755
655.5,0.062680062
655.5,-0.77505069
446.8333333,0.106661822
551.1666667,0.106501955
342.5,0.518452238
61.49,0.518440401
586,-0.237485992
586,-0.250406501
342.5,0.315802396
406.2,-0.466116448
374.35,0.303221893
233.2,2.735531848
342.5,0.227891802
636,-0.195857065
636,-0.515256941
489.25,-0.310117802
716.8,0.179788062
342.5,-0.622237
716.8,-0.622302988
467.2666667,0.217340724
467.2666667,0.081621226
395.2,0.213560519
342.5,-0.174058433
395.2,-0.17596255
360.0666667,0.139085955
360.0666667,0.112979761
396.7,-0.092057472
360.5666667,0.115692328
360.5666667,0.070950826
378.6333333,-0.098254729
378.6333333,-0.126063266
342.5,-0.183762965
510,-0.183433979
342.5,-0.243950873
510,-0.247521278
342.5,0.022590755
398.3333333,-0.0154694
738,0.915233808
516.7,-0.046259625
516.7,-0.242399007
400.5666667,0.100871648
458.6333333,-0.239647801
400.5666667,-0.021145966
342.5,0.343858149
334,-0.623357837
339.6666667,0.343589164
771,0.016501527
771,-0.716254509
485.3333333,0.080742435
342.5,-0.628107721
443.7,-0.62465582
376.2333333,0.357374315
376.2333333,0.067639881
409.9666667,0.067673487
342.5,-0.540980679
475.8,-0.548837422
386.9333333,0.216879491
386.9333333,0.052989
835,-0.141907639
342.5,-0.656967162
835,-0.658091536
506.6666667,0.041778998
670.8333333,0.040467818
342.5,0.420673845
391.4,0.241363614
342.5,0.357846025
391.4,-0.696251965
358.8,0.371146541
126.35,0.626520889
234.425,0.524432212
234.425,0.542367235
270.45,0.594304515
270.45,0.587112274
198.4,0.575155456
198.4,0.581448769
601,0.175130018
601,-0.687288943
428.6666667,0.089334293
106.3,0.966015964
106.3,0.839368333
106.3,0.87136171
106.3,0.825439234
106.3,0.99467513
313.1,0.480319701
313.1,0.171934721
175.2333333,0.370696601
106.3,1.036602974
360.8,0.256538179
360.8,-0.354356573
360.8,0.200596063
191.1333333,0.198128127
655.5,-0.849589473
289.3666667,0.060146546
289.3666667,-0.029887079
106.3,0.883239207
106.3,0.977802303
106.3,1.05450235
586,-0.270018562
586,-0.44166906
586,-0.321206849
406.2,0.402204934
406.2,-0.501943364
306.2333333,-0.490947516
256.25,-0.256641582
233.2,0.579831324
233.2,1.186901924
148.6,1.122671493
636,-0.652046799
282.8666667,0.071655193
106.3,-0.732194257
716.8,-0.732681069
309.8,0.021519443
309.8,0.135212278
309.8,0.017841824
395.2,-0.314716661
395.2,0.019411241
396.7,-0.009191053
203.1,0.268977182
510,-0.239398136
510,-0.250679296
738,-0.661591328
516.7,-0.17633208
516.7,-0.493221571
311.5,0.510797676
605.7,-0.277951905
272.7666667,0.313624941
106.3,-0.752681164
334,-0.743892431
220.15,0.181090263
771,-0.851386377
327.8666667,0.117648418
327.8666667,-0.12446174
443.7,-0.774350541
218.7666667,0.06320184
218.7666667,0.075213353
475.8,-0.6743834
106.3,-0.664876695
475.8,-0.673108683
229.4666667,0.196616671
352.6333333,0.207542449
835,-0.07008115
835,-0.818570536
835,-0.160620363
391.4,0.38134183
391.4,-0.731589212
248.85,-0.074591709
126.35,0.626203196
126.35,0.603667408
116.325,0.614302841
112.9833333,0.582495455
112.9833333,0.664744856
106.3,-0.788627266
601,-0.789149588
271.2,0.024635282
271.2,0.060192125
391.2,-0.108293689
391.2,-0.245903834
391.2,-0.448717897
365.1666667,-0.327433902
365.1666667,-0.27060728
339.1333333,-0.120403026
339.1333333,-0.171633219
391.2,-0.192445573
655.5,0.31210328
391.2,-0.408430355
479.3,-0.700101831
567.4,-0.699929311
391.2,0.083560445
61.49,1.038256746
391.2,-0.221458895
586,-0.20684543
391.2,-0.085140475
586,-0.267362731
488.6,-0.209847662
456.1333333,-0.276614057
456.1333333,-0.270169449
521.0666667,-0.270551497
521.0666667,-0.290348187
406.2,0.653644108
391.2,-0.466675369
401.2,-0.665759976
391.2,-0.168693301
395.2,-0.157282207
392.5333333,-0.300393814
392.5333333,-0.315235991
391.2,-0.135730383
661,-0.343404671
526.1,-0.278334905
481.1333333,-0.337582659
481.1333333,-0.306850803
571.0666667,-0.327844385
571.0666667,-0.373049841
661,-0.257201456
393.95,-0.099338558
393.95,-0.014174138
393.0333333,-0.179575949
393.0333333,-0.247220593
394.8666667,-0.169843662
394.8666667,-0.126577017
510,-0.091445624
450.6,0.003414484
430.8,-0.095763391
430.8,-0.226542254
470.4,-0.132190726
470.4,-0.100217214
738,-0.089454567
391.2,-0.268937998
506.8,-0.464431519
506.8,-0.434650836
622.4,-0.517231263
622.4,-0.537876268
516.7,0.077722243
516.7,-0.236459171
453.95,-0.186731999
433.0333333,-0.285703748
433.0333333,-0.307160604
474.8666667,-0.314974217
474.8666667,-0.327171856
391.2,-0.222231562
605.7,-0.2902656
462.7,-0.357831467
462.7,-0.329354073
534.2,-0.349431857
534.2,-0.410892441
391.2,-0.387233095
391.2,-0.387233095
391.2,-0.387233095
334,0.806633719
334,0.806633719
334,0.806633719
391.2,-0.678222654
391.2,-0.678222654
391.2,-0.678222654
334,-0.294242
334,-0.294242
334,-0.294242
353.0666667,-0.801564782
353.0666667,-0.801564782
353.0666667,-0.801564782
391.2,-0.190685677
443.7,0.42099834
391.2,-0.464408253
443.7,-0.372653371
426.2,-0.670360333
419.4,-0.641831646
419.4,-0.595659098
447.6,-0.68179823
447.6,-0.755886257
835,0.069258686
835,-0.548283534
539.1333333,-0.621795904
539.1333333,-0.601596349
687.0666667,-0.696188154
687.0666667,-0.692298695
391.2,-0.361221597
391.4,0.705763024
391.2,-0.64674126
391.4,-0.355557819
391.3333333,-0.764267499
391.2,0.135769431
391.2,-0.286141579
214.6333333,0.098215544
214.6333333,0.139672088
391.2,-0.205955617
601,0.325127465
391.2,-0.425767544
531.0666667,-0.698376493
359.5,0.125528427
359.5,-0.877451345
359.5,-0.878578305
359.5,-0.550842901
344.0333333,-0.632293103
344.0333333,-0.588429169
328.5666667,-0.337701029
328.5666667,-0.328982502
359.5,0.243372223
359.9333333,-0.652150883
359.9333333,-0.663808784
360.3666667,-0.637119042
360.3666667,-0.615731983
655.5,0.587634325
655.5,0.587634325
655.5,0.587634325
359.5,-0.829805845
359.5,-0.829805845
359.5,-0.829805845
556.8333333,-0.985095634
556.8333333,-0.985095634
556.8333333,-0.985095634
359.5,0.307713812
359.5,-0.359031353
586,-0.23142003
435,-0.501775606
435,-0.558840463
510.5,-0.326054829
510.5,-0.350957463
359.5,-0.589161291
406.2,0.876429966
359.5,-0.759210399
359.5,-1.602611732
233.2,-1.663228219
359.5,-2.234331763
233.2,-2.205675727
296.35,-2.155592903
317.4,-2.288006218
275.3,-2.308307951
636,-0.651204607
451.6666667,-0.778274014
451.6666667,-0.743453103
543.8333333,-0.709968135
543.8333333,-0.746513023
359.5,-0.064934933
716.8,0.437008838
359.5,-0.753027292
716.8,-0.592959048
597.7,-0.877052018
359.5,0.370425711
661,-0.109113432
359.5,-0.36128568
460,-0.61304241
460,-0.608243954
560.5,-0.443576306
560.5,-0.509177238
371.9,-0.51145279
371.9,-0.599902305
384.3,-0.297858665
384.3,-0.240716528
510,0.008668322
409.6666667,-0.432063169
409.6666667,-0.385658372
459.8333333,-0.088125971
459.8333333,-0.149823975
359.5,0.213472898
738,-0.231333362
738,-0.362140797
485.6666667,-0.634006876
611.8333333,-0.543979237
411.9,-0.545305112
411.9,-0.600472791
464.3,-0.404449193
464.3,-0.402990527
359.5,0.288241346
605.7,-0.351022634
441.5666667,-0.617958282
441.5666667,-0.608851993
523.6333333,-0.469148884
523.6333333,-0.538295868
359.5,-0.90919288
359.5,0.013719163
771,0.358895023
359.5,-0.768699145
771,-0.641158028
496.6666667,-0.7821598
633.8333333,-0.906448748
359.5,0.154961756
573,-0.005653981
359.5,-0.434027015
573,-0.376304187
466.25,-0.500089044
466.25,-0.499939517
430.6666667,-0.576618748
501.8333333,-0.576331804
443.7,0.564801116
359.5,-0.858848691
443.7,-0.86205841
387.5666667,-0.939730448
415.6333333,-0.941223808
475.8,0.161877393
398.2666667,-0.878866745
398.2666667,-0.823022455
437.0333333,-0.852662591
437.0333333,-0.825813663
359.5,0.167627023
835,0.02817698
518,-0.679200359
676.5,-0.732194393
359.5,-0.630405586
204.0666667,0.038015528
204.0666667,0.085222109
359.5,-0.249322672
601,0.61473074
359.5,-0.806221602
601,-0.545815189
520.5,-0.959658569
313.1,0.520936638
313.1,0.084552981
313.1,-0.039638823
313.1,-0.053560439
329,-0.087636439
329,-0.216509689
344.9,-0.406855632
344.9,-0.302519567
655.5,0.071387297
655.5,-0.900437073
484.3,-0.182684442
313.1,0.55880985
61.49,1.109887993
313.1,0.151851087
313.1,0.592798229
145.36,0.674909124
586,-0.381685238
404.0666667,-0.065496168
586,-0.261946713
406.2,0.389513545
313.1,-0.273116578
406.2,-0.42257524
375.1666667,-0.441825798
313.1,2.144638688
233.2,1.88823439
313.1,1.25758118
286.4666667,1.661811322
286.4666667,1.576924185
259.8333333,1.231930641
636,-0.58091597
420.7333333,-0.297052392
420.7333333,-0.368792756
528.3666667,-0.637616739
528.3666667,-0.522698166
716.8,0.173489171
716.8,-0.63549738
447.6666667,-0.204253954
447.6666667,-0.249015047
582.2333333,-0.693316401
582.2333333,-0.593256741
395.2,-0.280273308
340.4666667,-0.121191068
340.4666667,-0.188891359
367.8333333,-0.337988381
367.8333333,-0.305950786
661,-0.334694171
429.0666667,-0.255305367
429.0666667,0.000240276
429.0666667,-0.261981136
313.1,0.538050965
396.7,0.275414443
313.1,-0.064991669
396.7,-0.173956254
340.9666667,-0.086079267
368.8333333,-0.22658484
510,-0.184818903
313.1,-0.302497117
510,-0.309796707
411.55,-0.179981943
411.55,-0.180449571
378.7333333,-0.052729539
378.7333333,-0.1989061
444.3666667,-0.309619017
444.3666667,-0.199232365
313.1,-0.635279145
738,-0.634975602
454.7333333,-0.316595608
454.7333333,-0.231252408
738,-0.325535091
516.7,-0.305548466
380.9666667,-0.182255454
380.9666667,-0.116250433
448.8333333,-0.321869038
448.8333333,-0.321332021
605.7,-0.277813263
459.4,-0.161283505
410.6333333,-0.209186289
410.6333333,-0.075226007
508.1666667,-0.272088804
508.1666667,-0.261716913
313.1,-0.176534669
334,-0.708506339
320.0666667,-0.693021429
327.0333333,-0.697198377
771,0.032189707
771,-0.754445142
465.7333333,-0.194353092
465.7333333,-0.227586491
618.3666667,-0.750733645
573,-0.481917418
399.7333333,-0.258550596
399.7333333,-0.235693306
486.3666667,-0.481064885
486.3666667,-0.43921228
443.7,-0.654862225
356.6333333,-0.123118042
356.6333333,-0.300016936
400.1666667,-0.75827011
400.1666667,-0.629867345
475.8,0.162634822
475.8,-0.582067556
367.3333333,-0.278927161
367.3333333,-0.360918326
421.5666667,-0.659828031
421.5666667,-0.604741033
835,-0.746565813
487.0666667,-0.281724219
487.0666667,-0.26271353
313.1,0.084480054
391.4,0.302479566
313.1,-0.219243616
391.4,-0.704130749
365.3,-0.655979116
313.1,0.571488586
126.35,0.840482095
313.1,0.193186267
250.85,0.159172174
250.85,0.163326399
188.6,0.301313286
188.6,0.314807956
313.1,0.152191229
601,0.159728374
505.0333333,-0.800465306
457.05,-0.304628721
360.8,-0.299299916
655.5,0.500917222
360.8,-0.633305231
557.2666667,-0.850113292
360.8,0.378127485
360.8,-0.292996807
211.145,0.43377735
586,-0.086797648
360.8,-0.123334645
586,0.059911984
435.8666667,-0.168899971
435.8666667,-0.146219555
510.9333333,-0.136027531
510.9333333,-0.142410914
360.8,-0.269849715
406.2,0.650903241
360.8,-0.562840128
406.2,-0.163197145
391.0666667,-0.584980942
360.8,0.556391982
395.2,0.418085634
395.2,0.003357204
372.2666667,-0.141461236
372.2666667,-0.11529096
383.7333333,-0.086333694
383.7333333,-0.121599511
360.8,-0.139456574
661,-0.33586739
510.9,-0.208934175
460.8666667,-0.382333957
460.8666667,-0.349065591
560.9333333,-0.356369807
560.9333333,-0.380133236
360.8,0.132793322
372.7666667,0.043312088
372.7666667,0.037189254
384.7333333,0.125143522
384.7333333,0.12312294
360.8,0.733041483
360.8,0.298523031
510,0.183278194
410.5333333,0.145750022
410.5333333,0.079090568
460.2666667,0.15433984
460.2666667,0.161345275
360.8,1.791676563
516.7,1.548464751
412.7666667,1.259108011
464.7333333,1.257930847
360.8,0.289849674
360.8,-0.281664082
605.7,-0.174002514
483.25,-0.251858229
483.25,-0.175456554
442.4333333,-0.356832537
442.4333333,-0.33159289
524.0666667,-0.34153348
524.0666667,-0.386167905
360.8,-0.121832304
771,0.058062699
360.8,-0.46255992
771,-0.478315583
634.2666667,-0.731427984
360.8,-0.328355143
431.5333333,-0.507662244
431.5333333,-0.487695075
502.2666667,-0.525895096
502.2666667,-0.542700302
391.4,0.586776894
360.8,-0.617506437
391.4,-0.591903246
376.1,-0.209275542
371,-0.623571855
381.2,-0.797759406
360.8,0.184544884
282.65,-0.384840942
204.5,0.128600456
204.5,0.086461043
360.8,-0.262218827
601,0.490417982
360.8,-0.594137709
601,-0.493129596
520.9333333,-0.778052514
655.5,0.283894463
655.5,-0.742009131
655.5,-0.990286206
655.5,-0.996874898
655.5,-0.746579419
655.5,0.042829222
655.5,0.267167489
586,0.000396334
632.3333333,-0.470553944
609.1666667,-0.021205831
609.1666667,-0.403560605
655.5,-0.896784217
572.4,-0.897437562
489.3,-0.821534673
572.4,-0.80731033
489.3,-0.664383897
489.3,-0.824627927
636,-0.786631855
649,-0.869518547
649,-0.842482132
642.5,-0.78648573
655.5,-0.683182201
675.9333333,-0.903139572
675.9333333,-0.882235243
696.3666667,-0.940494271
696.3666667,-0.828577387
395.2,0.022138366
655.5,-0.764157565
395.2,-0.168524454
655.5,0.766398694
661,-0.466177537
661,-0.575484305
657.3333333,-0.960070685
655.5,-0.828113977
396.7,0.114898844
482.9666667,0.050117519
655.5,-0.739253298
510,-0.73921561
558.5,0.267645049
655.5,0.813490579
738,-0.400632796
655.5,-0.47613908
738,-0.779357708
683,-0.995218133
609.2333333,-0.427577645
609.2333333,-0.492896939
562.9666667,-0.121281682
605.7,-0.5435644
638.9,-0.805068656
334,0.388042633
655.5,-0.820911804
334,-0.559912047
548.3333333,-0.981801424
548.3333333,-0.992279712
441.1666667,-0.967033398
441.1666667,-0.981890133
694,-0.959748774
694,-0.935203834
732.5,-0.989298568
732.5,-0.903726794
655.5,0.692033656
573,-0.187047107
655.5,-0.493412323
573,-0.745167692
628,-0.882561779
443.7,0.223814993
443.7,-0.745925393
584.9,-1.034150276
584.9,-0.962320794
514.3,-0.938004021
514.3,-0.946481048
475.8,-0.056472873
655.5,-0.68678009
475.8,-0.832894473
595.6,-1.012364978
535.7,-0.901478045
655.5,0.140013727
655.5,-0.731622682
715.3333333,-0.808410486
715.3333333,-0.853766285
775.1666667,-0.888731552
775.1666667,-0.823455796
655.5,-0.025439106
391.4,0.484828492
391.4,-0.433952728
567.4666667,-0.913387787
567.4666667,-0.979383012
479.4333333,-0.958903725
479.4333333,-0.923496408
126.35,0.588923872
655.5,-0.734239601
479.1166667,-0.760405659
479.1166667,-0.760068782
390.925,-0.057868137
655.5,0.252911854
601,0.3445251
655.5,-0.734806278
628.25,-0.698105468
637.3333333,-0.975953562
637.3333333,-0.946379821
619.1666667,-0.999504198
619.1666667,-0.910451815
406.2,-0.462176919
233.845,0.233785244
233.2,2.143894049
233.2,1.698413762
636,0.37534172
716.8,-0.644497001
279.9266667,0.344905243
498.3633333,0.346274248
716.8,0.125286245
61.49,1.098776088
395.2,0.155650068
395.2,-0.146243501
396.7,0.40942425
61.49,0.136303454
396.7,0.142725613
510,-0.153773571
510,-0.126653345
61.49,1.129916388
516.7,-0.140096449
516.7,-0.295523384
61.49,-0.66053022
334,-0.65310573
334,0.316608669
771,-0.754731405
771,-0.069288483
443.7,-0.66269924
188.8933333,0.285012035
188.8933333,0.236667066
188.8933333,0.247824957
391.4,0.335700856
391.4,-0.672301321
171.46,0.423720295
601,-0.683125057
241.3266667,0.243429366
241.3266667,0.142375675
586,-0.324119827
586,-0.121203722
586,-0.111492251
586,-0.157797318
406.2,1.062123171
586,-0.433537346
406.2,0.063654094
466.1333333,-0.848195706
233.2,0.939078327
586,0.398431532
468.4,0.387980591
350.8,0.187797733
586,-0.258390185
636,-0.428850593
602.6666667,-0.373053243
602.6666667,-0.36454125
619.3333333,-0.534108988
619.3333333,-0.605153013
716.8,-0.401377164
629.6,-0.477370532
629.6,-0.734541103
673.2,-0.476505074
673.2,-0.735502209
586,-0.2761033
395.2,-0.082068989
490.6,-0.237677288
490.6,-0.172858547
522.4,-0.275571589
522.4,-0.296902185
458.8,-0.273229505
458.8,-0.247733255
586,0.04062646
661,-0.187484666
623.5,-0.052142726
611,-0.058876591
611,-0.079557243
636,-0.160421856
636,-0.203481286
586,-0.361580107
586,0.041048781
396.7,-0.304953625
522.9,-0.331729491
459.8,-0.154298479
396.7,-0.355953201
586,-0.38702003
510,-0.273976186
586,-0.233587689
510,-0.099984012
548,-0.190297779
548,-0.152468105
560.6666667,-0.216816905
560.6666667,-0.230977301
535.3333333,-0.145648252
535.3333333,-0.144528095
586,-0.386830094
738,-0.035166088
636.6666667,-0.187914606
636.6666667,-0.223491722
687.3333333,-0.385549935
