Sublimation Energy,reaction energy (eV)
687.3333333,-0.387656232
516.7,-0.007063803
586,-0.224477454
516.7,-0.068056351
551.35,-0.18990784
562.9,-0.24611513
539.8,-0.208092663
539.8,-0.231755003
586,-0.113591201
605.7,-0.148559734
592.5666667,-0.146489356
592.5666667,-0.179791464
599.1333333,-0.218297068
599.1333333,-0.291632428
586,-0.432541137
418,-0.775222258
647.6666667,-0.408376748
647.6666667,-0.361739566
709.3333333,-0.58081039
709.3333333,-0.65169863
573,0.150053639
586,-0.138349342
573,-0.321723185
581.6666667,-0.238594448
581.6666667,-0.259234691
577.3333333,-0.394722076
577.3333333,-0.45646974
443.7,0.448923887
538.5666667,-0.181467141
491.1333333,-0.521716788
549.2666667,-0.426601572
549.2666667,-0.38351602
512.5333333,-0.548892933
512.5333333,-0.684479776
586,-0.215200141
669,-0.349869416
669,-0.364350906
752,-0.559357887
752,-0.554002687
391.4,1.032559635
586,-0.515766883
391.4,0.049362267
456.2666667,-0.762607877
586,-0.459237138
126.35,1.059458904
586,-0.447340593
356.175,0.319697569
601,0.311617285
586,-0.069308891
596,-0.503276449
406.2,0.387234727
406.2,-0.417776649
406.2,-0.687573846
406.2,-0.671628928
406.2,0.00218004
233.2,-0.209180438
348.5333333,-0.388703734
290.8666667,-0.385024891
636,-0.859018082
406.2,-0.872222406
636,-0.243529232
636,-0.759627278
482.8,-0.457862282
716.8,-0.093585391
716.8,-0.844618362
716.8,-0.823802197
406.2,0.322490546
561.5,-0.712950366
716.8,-0.839600446
509.7333333,-0.591758482
509.7333333,-0.72132535
395.2,-0.127524654
406.2,-0.303169919
395.2,-0.285975182
402.5333333,-0.432811891
398.8666667,-0.431053355
491.1333333,-0.94854612
406.2,0.372900451
396.7,0.182428519
406.2,-0.077728638
396.7,-0.079309755
403.0333333,-0.307524829
399.8666667,-0.305102607
510,0.173926866
440.8,-0.207741637
406.2,1.083394173
738,-0.704627493
738,-0.85028935
406.2,0.778365853
406.2,-0.146236018
516.7,-0.458281202
443.0333333,-0.746217372
406.2,0.963893884
605.7,-0.561991813
406.2,0.047613255
605.7,-0.605296281
472.7,-0.811296389
334,-0.69954495
382.1333333,-0.840083584
382.1333333,-0.761360779
358.0666667,-0.706487118
358.0666667,-0.77957295
771,-0.886516818
406.2,-0.057109892
771,-0.857171789
406.2,0.392296725
771,-0.862257461
527.8,-0.571950091
527.8,-0.727723835
406.2,0.197191103
573,-0.591700113
489.6,-0.731883503
461.8,-0.735187645
443.7,-0.801872135
418.7,-0.897293614
431.2,-0.731337779
406.2,0.069056506
406.2,-0.161114658
835,-0.843988282
835,-0.856283338
406.2,-0.34171811
401.2666667,-0.789961848
401.2666667,-0.762216713
396.3333333,-0.787398264
396.3333333,-0.846777041
406.2,-0.395414741
126.35,-0.229008422
312.9166667,-0.445903968
266.275,-0.225682646
601,-0.87913505
471.1333333,-0.799880534
471.1333333,-0.625478148
536.0666667,-0.828079282
536.0666667,-0.879774517
367.4666667,-0.65083426
367.4666667,-0.611014618
501.7333333,-0.636446105
501.7333333,-0.559846876
233.2,-0.580273917
555.6,-0.762061472
516.7,1.481918496
327.7,1.350974323
422.2,1.439444247
422.2,1.352422649
233.2,0.609511461
605.7,0.140705712
233.2,0.048324288
605.7,-0.064537375
357.3666667,-0.213722699
481.5333333,-0.130516409
233.2,-0.632565898
771,-0.506966993
591.7333333,-0.838457568
233.2,0.05002051
835,-0.131738473
433.8,-0.494414246
634.4,-0.66188766
391.4,0.750678542
233.2,-0.33896459
391.4,-0.267419195
285.9333333,-0.371636618
338.6666667,-0.530493548
233.2,0.452097143
233.2,-0.166167948
197.5833333,-0.188327131
161.9666667,0.313587933
161.9666667,0.45831059
233.2,-0.151278015
601,0.47352189
233.2,-0.566010662
601,-0.484038001
478.4,-0.755374274
636,0.150029421
636,-0.989087
636,-0.7747315
636,0.15322567
716.8,-0.662635157
676.4,-0.629885712
662.9333333,-0.851336308
662.9333333,-0.742286143
689.8666667,-0.811387547
689.8666667,-0.783710849
395.2,-0.516578734
555.7333333,-0.60661372
555.7333333,-0.586107086
475.4666667,-0.430865868
475.4666667,-0.431750919
636,-0.34842177
661,-0.404833282
644.3333333,-0.593537562
644.3333333,-0.644105837
652.6666667,-0.503360941
652.6666667,-0.514129574
636,-0.59127167
396.7,-0.01818564
556.2333333,-0.542362201
556.2333333,-0.604244425
476.4666667,-0.30236487
476.4666667,-0.273631009
594,-0.470261149
594,-0.388205357
552,-0.072425955
552,-0.16568481
636,0.316285126
738,-0.022366669
738,-0.438248725
670,-0.707433938
670,-0.767018298
704,-0.725657266
704,-0.699540324
516.7,-0.523297633
596.2333333,-0.579404514
596.2333333,-0.638534034
556.4666667,-0.453256348
556.4666667,-0.421788423
636,-0.43234263
625.9,-0.603301959
625.9,-0.665646097
615.8,-0.542904252
615.8,-0.540342436
636,-0.495989921
636,-0.495989921
636,-0.495989921
535.3333333,-0.880356841
535.3333333,-0.880356841
535.3333333,-0.880356841
535.3333333,-0.797366066
535.3333333,-0.797366066
535.3333333,-0.797366066
434.6666667,-0.718384752
434.6666667,-0.718384752
434.6666667,-0.718384752
434.6666667,-0.748612109
434.6666667,-0.748612109
434.6666667,-0.748612109
681,-0.762381614
726,-0.80921431
615,-0.680210446
615,-0.71537735
594,-0.676703034
594,-0.664167294
636,-0.605260634
571.9,-0.862350524
571.9,-0.759495166
507.8,-0.860625594
507.8,-0.831582612
582.6,-0.79881031
582.6,-0.752395036
529.2,-0.865465411
529.2,-0.808861243
636,0.151298424
636,-0.542738806
835,-0.66852234
702.3333333,-0.746343224
702.3333333,-0.753490974
768.6666667,-0.766593256
768.6666667,-0.74101129
636,0.03893364
636,-0.834921449
391.4,0.102746104
554.4666667,-0.831015935
472.9333333,-0.632821821
636,-0.621623112
126.35,-0.620832485
466.1166667,0.090295263
296.2333333,0.098867801
296.2333333,-0.050885968
601,0.646948611
636,-0.765718818
601,-0.764454713
624.3333333,-0.870364004
612.6666667,-0.87168743
716.8,0.122014893
716.8,-0.943553103
716.8,-0.873487191
395.2,-0.521059905
609.6,-0.715174081
609.6,-0.661540035
502.4,-0.480931822
502.4,-0.500469867
716.8,0.223389543
698.2,-0.659958237
679.6,-0.314538427
716.8,0.178437697
716.8,-0.617522764
396.7,-0.082525733
610.1,-0.637409932
610.1,-0.601748461
503.4,-0.263753549
503.4,-0.288705844
647.8666667,-0.590736422
647.8666667,-0.411627692
578.9333333,-0.124256294
578.9333333,-0.211498984
716.8,0.50031449
738,-0.238788737
723.8666667,-0.883223832
730.9333333,-0.545341167
716.8,-0.508119259
650.1,-0.611105368
650.1,-0.729951087
583.4,-0.527363966
583.4,-0.436995233
679.7666667,-0.628619703
642.7333333,-0.389703072
334,0.455520063
334,-0.441874914
589.2,-0.942171445
589.2,-0.839167513
461.6,-0.872307033
461.6,-0.839274862
734.8666667,-0.952307277
734.8666667,-0.841050949
752.9333333,-0.972541526
752.9333333,-0.882166534
716.8,0.396337071
573,-0.559529319
668.8666667,-0.800164212
620.9333333,-0.572045331
625.7666667,-0.959663194
625.7666667,-0.843196295
534.7333333,-0.937078698
534.7333333,-0.8877548
636.4666667,-0.882277692
636.4666667,-0.810493654
556.1333333,-0.918787342
556.1333333,-0.873371679
756.2,-1.350000428
756.2,-0.809907112
795.6,-0.903549375
795.6,-0.797569062
391.4,-0.400032105
608.3333333,-0.917184183
608.3333333,-0.858490181
499.8666667,-0.796087539
499.8666667,-0.73771463
716.8,-0.732357253
519.9833333,-0.752721573
323.1666667,-0.028782161
323.1666667,0.047400734
678.2,-0.937619388
678.2,-0.826637759
639.6,-0.877374473
639.6,-0.813385135
395.2,0.312019333
395.2,-0.034838735
661,-0.346483367
528.1,-0.266027196
483.8,-0.295499574
483.8,-0.229834695
572.4,-0.33534221
572.4,-0.3470012
395.7,-0.294702008
396.2,-0.23749089
396.2,-0.211927972
433.4666667,-0.174472182
433.4666667,-0.284464542
471.7333333,-0.226913417
471.7333333,-0.200528171
738,-0.527306142
738,-0.527306142
738,-0.527306142
509.4666667,-0.363628036
509.4666667,-0.363628036
509.4666667,-0.363628036
509.4666667,-0.342465742
509.4666667,-0.342465742
509.4666667,-0.342465742
623.7333333,-0.518803129
623.7333333,-0.518803129
623.7333333,-0.518803129
623.7333333,-0.497709545
623.7333333,-0.497709545
623.7333333,-0.497709545
435.7,-0.281586394
435.7,-0.281586394
435.7,-0.281586394
435.7,-0.274953891
435.7,-0.274953891
435.7,-0.274953891
476.2,-0.291948216
476.2,-0.291948216
476.2,-0.291948216
395.2,-0.152569331
395.2,-0.152569331
395.2,-0.152569331
465.3666667,-0.31762964
465.3666667,-0.31762964
465.3666667,-0.31762964
465.3666667,-0.268853371
465.3666667,-0.268853371
465.3666667,-0.268853371
535.5333333,-0.338296686
535.5333333,-0.338296686
535.5333333,-0.338296686
535.5333333,-0.393148986
535.5333333,-0.393148986
535.5333333,-0.393148986
520.4666667,-0.431187371
520.4666667,-0.485639799
645.7333333,-0.753370292
645.7333333,-0.656673551
395.2,-0.615999607
541.8,-0.391042416
541.8,-0.400917428
688.4,-0.643171534
688.4,-0.584647739
395.2,-0.404760083
391.4,-0.404229869
392.6666667,-0.589655314
395.2,-0.347882713
215.9666667,-0.020800654
395.2,-0.0035568
395.2,-0.23656788
601,-0.712609816
532.4,-0.630499465
661,-0.065029765
661,-0.168578605
661,-0.228759573
661,-0.258513453
572.9,-0.365895288
484.8,-0.340982722
484.8,-0.151363595
572.9,-0.339129355
661,-0.308441036
661,-0.249312332
510,-0.249060082
610.6666667,-0.028174803
560.3333333,-0.027806633
738,-0.350751745
686.6666667,-0.346376154
686.6666667,-0.381025906
712.3333333,-0.425789177
712.3333333,-0.454778144
661,-0.301764179
516.7,0.050476709
588.85,-0.220711671
588.85,-0.109376838
612.9,-0.325144744
564.8,-0.224818004
564.8,-0.182173548
661,-0.294274654
605.7,-0.158265218
633.35,-0.269828627
642.5666667,-0.313083434
642.5666667,-0.368532615
624.1333333,-0.334942611
624.1333333,-0.354322695
661,-0.88748255
334,-0.234035861
443,-0.988705904
771,0.072454255
697.6666667,-0.278117758
734.3333333,-0.592111277
661,-0.097838803
573,0.19913971
573,-0.308475867
631.6666667,-0.388829859
631.6666667,-0.420828541
602.3333333,-0.46813077
602.3333333,-0.508614643
443.7,0.812446206
661,-0.535664255
588.5666667,-0.912607093
516.1333333,-0.912795531
599.2666667,-0.351946325
537.5333333,-0.676193093
835,0.214188558
661,-0.412194369
835,-0.392055904
719,-0.509727996
719,-0.542144782
777,-0.626117752
777,-0.641232043
391.4,1.157129949
391.4,-0.050822702
526.2,-0.942132805
481.2666667,-1.025804409
661,-0.176737802
661,-0.331601053
126.35,-0.33168568
482.7833333,0.219613827
304.5666667,0.220340235
126.35,-0.16446642
661,-0.475306956
601,0.775356546
661,-0.565531062
601,-0.318881364
641,-0.984265279
621,-0.98445467
396.7,0.132502024
396.7,-0.164437848
396.7,-0.251614143
396.7,-0.289728039
396.7,0.171278246
396.7,-0.054710936
510,-0.29168413
453.35,-0.230531171
434.4666667,-0.255835036
434.4666667,-0.286379134
472.2333333,-0.306656241
738,-0.534697298
510.4666667,-0.308433825
510.4666667,-0.233960077
396.7,-0.059153603
436.7,-0.254753656
436.7,-0.200692256
476.7,-0.279811395
476.7,-0.348211698
466.3666667,-0.279088525
466.3666667,-0.151221824
536.0333333,-0.325142839
536.0333333,-0.400912121
334,0.390020357
396.7,-0.005036419
354.9,-0.424848343
354.9,-0.422001352
771,-0.678031086
521.4666667,-0.246768884
521.4666667,-0.306614336
646.2333333,-0.686865126
573,-0.48328411
455.4666667,-0.29513671
455.4666667,-0.231007234
514.2333333,-0.476877053
514.2333333,-0.53131125
412.3666667,-0.130360216
412.3666667,-0.183918886
428.0333333,-0.600290203
396.7,-0.546334791
423.0666667,-0.266682038
423.0666667,-0.276193914
449.4333333,-0.595920055
449.4333333,-0.567641577
835,-0.657020904
542.8,-0.276576097
542.8,-0.27061558
396.7,0.228425282
396.7,-0.080327325
391.4,-0.559393398
396.7,0.057457517
306.5833333,0.023949691
216.4666667,0.264066888
601,0.064791393
601,-0.732703382
464.8,0.012725268
464.8,-0.010807409
510,-0.312314032
510,-0.203687685
510,-0.194288464
510,-0.229145975
738,-0.172882902
738,-0.407946808
586,-0.005126217
586,-0.078017895
510,-0.183102409
516.7,-0.164151449
513.35,-0.162144337
512.2333333,-0.189147418
512.2333333,-0.201134713
514.4666667,-0.224009146
514.4666667,-0.291889984
510,-0.031854462
605.7,-0.189973827
541.9,-0.084698017
541.9,-0.093021708
573.8,-0.221006778
573.8,-0.262794756
334,0.534527227
510,0.130351645
334,-0.281621904
392.6666667,-0.314158556
597,-0.068203157
597,-0.20638855
684,-0.640233657
684,-0.379668602
573,0.066334959
510,0.057151525
573,-0.297853359
531,-0.046264387
531,-0.094334793
552,-0.317942435
552,-0.311076595
487.9,0.007820688
487.9,-0.044409795
465.8,-0.467562597
510,-0.040284957
498.6,-0.131084855
498.6,-0.200579056
487.2,-0.52795078
487.2,-0.414363253
835,-0.097978533
835,-0.596738437
618.3333333,0.003141282
618.3333333,-0.133230201
510,0.046047376
391.4,-0.401255121
430.9333333,-0.313268608
510,-0.163435653
510,-0.184417263
601,0.019610972
510,0.175672613
601,-0.621889647
540.3333333,0.151275294
738,0.056626618
738,-0.338007973
738,-0.491666032
738,-0.511985045
738,-0.507218835
516.7,-0.063186466
664.2333333,-0.481455641
664.2333333,-0.512898939
590.4666667,-0.347090181
590.4666667,-0.339126225
738,-0.450272075
605.7,-0.250877803
671.85,-0.388520601
671.85,-0.326065169
693.9,-0.498806435
693.9,-0.540946937
649.8,-0.456822399
649.8,-0.477412029
738,-0.694683909
334,-0.541536199
603.3333333,-0.740848974
468.6666667,-0.620037368
468.6666667,-0.679198046
771,0.393462053
738,-0.531238867
749,-0.557677992
760,-0.868031989
738,0.024904403
573,0.226550281
738,-0.411087274
683,-0.549632947
683,-0.549665328
628,-0.533561903
628,-0.57872178
443.7,0.785886807
639.9,-0.742800574
541.8,-0.937389452
738,-0.523229877
475.8,-0.512070216
650.6,-0.593409533
563.2,-0.800375917
835,0.142856228
770.3333333,-0.746658468
770.3333333,-0.74220274
802.6666667,-0.762329504
802.6666667,-0.802408607
564.7,0.538714379
391.4,0.369483789
126.35,-0.195690259
738,-0.629777547
126.35,-0.629076446
738,-0.200894572
601,0.843005271
738,-0.76906092
601,-0.445782197
646.6666667,-1.009977451
516.7,-0.035285274
516.7,-0.179943439
516.7,-0.245202188
516.7,-0.284275014
516.7,-0.094716569
546.3666667,-0.248700076
546.3666667,-0.241558312
576.0333333,-0.294773574
576.0333333,-0.375418456
334,0.831530366
516.7,-0.458831416
334,-0.125602986
394.9,-0.615506673
771,-0.55998266
601.4666667,-0.50004224
601.4666667,-0.4353767
686.2333333,-0.639022343
686.2333333,-0.689697014
516.7,-0.151129849
535.4666667,-0.353206212
535.4666667,-0.346356154
554.2333333,-0.469338139
554.2333333,-0.537331904
492.3666667,-0.264709485
468.0333333,-0.506506713
503.0666667,-0.478592731
503.0666667,-0.422033734
489.4333333,-0.572969565
489.4333333,-0.67713175
516.7,-0.229402851
835,-0.577620943
622.8,-0.460474303
622.8,-0.442771665
728.9,-0.62409962
728.9,-0.618791631
516.7,-0.505708875
391.4,-0.151186177
433.1666667,-0.672236966
516.7,-0.055936945
126.35,0.936386169
516.7,-0.387682355
321.525,0.187932429
256.4666667,-0.05232545
601,0.213341603
516.7,-0.159356531
601,-0.163297691
544.8,-0.517198202
572.9,-0.517359973
605.7,0.095803119
605.7,-0.271800772
605.7,-0.374250135
605.7,-0.411165643
334,0.926075639
605.7,-0.761705547
334,-0.283163701
424.5666667,-0.825671347
660.8,-0.370424487
715.9,-0.578844911
605.7,-0.305306965
594.8,-0.457249074
594.8,-0.47690372
583.9,-0.508437905
583.9,-0.553939284
443.7,0.648132442
551.7,-0.535437448
497.7,-0.76972583
475.8,0.248411227
605.7,-0.315136941
475.8,-0.335869431
562.4,-0.416432134
562.4,-0.600075097
519.1,-0.59966162
605.7,-0.393893353
835,-0.48627777
682.1333333,-0.568383767
682.1333333,-0.581256248
758.5666667,-0.642141584
758.5666667,-0.681314139
605.7,-0.780744944
391.4,-0.152786206
534.2666667,-0.882279733
462.8333333,-0.880877531
126.35,0.934979068
605.7,-0.484871077
366.025,0.045975538
601,0.615162721
605.7,-0.564355394
601,-0.376634533
602.5666667,-0.839880043
334,0.175749213
334,-0.953376004
334,-1.003077461
479.6666667,-0.92295531
479.6666667,-0.886857232
625.3333333,-1.001750906
625.3333333,-0.913903987
573,-0.840314337
413.6666667,-0.827840911
443.7,-0.820766223
370.5666667,-0.98659539
370.5666667,-0.953797236
407.1333333,-0.937010398
407.1333333,-0.966593934
475.8,-0.907914489
334,-0.480999578
475.8,-0.856917635
381.2666667,-0.859307339
381.2666667,-0.813258466
428.5333333,-0.915210134
334,0.449923905
835,-0.408134839
501,-0.769570453
501,-0.8045896
668,-0.972873505
668,-0.86722694
353.1333333,-0.839070505
353.1333333,-0.933219172
372.2666667,-0.961195059
372.2666667,-0.987603707
334,0.436957953
334,-0.701146748
264.7833333,-0.713258127
230.175,-0.151587545
334,-0.572002745
601,-0.757140157
467.5,-0.695944068
423,-0.945818995
423,-0.943913246
512,-0.971857976
512,-0.933073047
771,0.073949521
771,-1.019672595
771,-0.951701144
771,0.333463264
573,-0.045862202
573,-0.543362491
705,-0.489814842
705,-0.773127525
639,-0.583409213
443.7,-0.584888016
661.9,-1.010037861
661.9,-0.921003709
552.8,-0.975464165
552.8,-0.920146687
475.8,0.215667768
771,-0.734204362
475.8,-0.784445556
672.6,-0.90637555
574.2,-0.850539559
835,-0.773181948
792.3333333,-0.889846403
792.3333333,-0.874400269
813.6666667,-0.913591464
813.6666667,-0.810290929
771,-0.903475633
644.4666667,-0.971051567
644.4666667,-0.802574869
517.9333333,-0.854621266
517.9333333,-0.804308914
771,-0.823118103
341.2333333,-0.133476192
341.2333333,0.022315512
341.2333333,-0.133480001
686,-0.71142544
714.3333333,-0.990126339
714.3333333,-0.890908463
657.6666667,-0.92541209
657.6666667,-0.867350071
573,0.181114073
573,-0.368834798
573,-0.538785809
573,-0.559478978
573,-0.106074736
443.7,0.614641487
529.9,-0.705103964
486.8,-0.828095745
573,-0.001647921
475.8,0.397896692
540.6,-0.601216342
508.2,-0.715812324
573,0.042492889
835,-0.176981344
573,-0.285288502
835,-0.315790151
704,-0.500618169
660.3333333,-0.499917068
747.6666667,-0.559483468
391.4,0.93104403
391.4,-0.20689305
482.2,-0.866000931
573,-0.413517115
275.2333333,0.072061867
275.2333333,0.208732403
349.675,0.058345153
573,-0.258220795
601,0.707040598
573,-0.738707302
601,-0.738776963
582.3333333,-0.90718917
591.6666667,-0.908698586
443.7,0.243860667
443.7,-1.01043746
443.7,-0.956476197
443.7,-0.591616166
454.4,-0.927591857
454.4,-0.893312589
465.1,-0.959918845
465.1,-0.900235029
574.1333333,-0.882114424
574.1333333,-0.861169278
704.5666667,-0.92607836
704.5666667,-0.821631409
426.2666667,-0.856675998
426.2666667,-0.9296255
408.8333333,-0.963137408
408.8333333,-0.877677744
126.35,-0.7573105
337.9166667,-0.797706072
337.9166667,-0.735157849
232.1333333,0.076260992
232.1333333,0.008683833
496.1333333,-0.905587372
496.1333333,-0.911505304
548.5666667,-1.02435513
548.5666667,-0.893045237
475.8,0.170977696
475.8,-0.99566059
475.8,-0.954071935
835,-0.748525169
595.5333333,-0.902072614
595.5333333,-0.842089063
715.2666667,-0.854151054
715.2666667,-0.823058782
475.8,-0.694265534
359.3166667,-0.690505192
242.8333333,-0.015740833
242.8333333,-0.010379918
475.8,-0.80261691
517.5333333,-0.976652078
559.2666667,-0.96690496
835,-0.027413156
835,-0.863439932
835,-0.879511383
835,-0.897556068
391.4,0.242068389
391.4,-0.437111561
835,-0.932111668
687.1333333,-0.932389088
539.2666667,-0.758458957
835,-0.770378631
362.5666667,-0.133192377
835,-0.221802575
362.5666667,-0.235509493
601,0.178594299
601,-0.605110155
757,-0.918433322
757,-0.814777134
679,-0.783401319
679,-0.796350129
391.4,0.217378548
391.4,-0.902642692
391.4,-0.970131958
126.35,0.248131766
391.4,-0.648078291
126.35,-0.082279197
303.05,-0.645906279
258.875,-0.220258465
601,0.056602536
391.4,-0.451851696
601,-0.780096769
461.2666667,-0.950013085
461.2666667,-0.892379646
531.1333333,-0.905067498
531.1333333,-0.927178653
126.35,0.773363584
126.35,0.579069405
126.35,0.581275432
126.35,0.552737221
126.35,0.526466807
601,-0.693090682
442.7833333,-0.749997441
363.675,-0.162532916
601,0.309042952
601,-0.992339168
601,-0.889286528